,Unnamed: 0,Source,eType,Target,Time,Weight,SourceLocation
59,76797055,501914,1,600971,26615185,1.0,4.0
60,63586589,501914,0,462691,2178410,1.0,
61,63586675,501914,1,462691,5402212,1.0,4.0
62,63587109,501914,1,462691,19798525,1.0,4.0
63,15479778,643930,0,626174,5809900,1.0,
64,4372559,643930,1,583737,22050774,1.0,4.0
65,116572542,643930,1,583737,22063584,1.0,4.0
66,76796065,474123,1,600971,17108665,1.0,4.0
67,61183209,474123,1,554368,20137365,1.0,4.0
68,6307832,474123,0,462691,23516446,1.0,
69,76796061,565346,0,600971,17108282,1.0,
70,68159893,479674,0,554368,3458325,1.0,
71,112789841,479674,0,468192,27994612,1.0,
72,61638549,537659,0,638591,9084932,1.0,
73,16256855,573191,1,529018,20327055,1.0,4.0
74,1869088,603212,1,554368,16795952,1.0,4.0
75,89579842,603212,1,554368,1738939,1.0,4.0
76,1868629,603212,0,533691,4964407,1.0,
77,73283997,603212,1,462691,11599038,1.0,4.0
78,6864659,573678,1,600971,22206615,1.0,4.0
79,11084833,564804,1,600971,22053433,1.0,1.0
80,116794414,564804,1,600971,22060372,1.0,1.0
81,4939419,564804,1,603212,12010947,1.0,1.0
82,109615312,564804,1,554368,13754425,1.0,1.0
83,120131721,564804,1,554368,13912452,1.0,1.0
84,74923583,564804,1,527214,10667542,1.0,1.0
85,60848865,564804,0,631159,12096922,1.0,
86,4379302,564804,1,583737,31158776,1.0,1.0
87,76796841,626174,1,600971,24546297,1.0,5.0
88,15478623,626174,0,554368,1226894,1.0,
89,15483376,626174,0,554368,21434447,1.0,
90,15484547,626174,1,554368,26326050,1.0,5.0
91,16730593,626174,0,554368,19475292,1.0,
92,61640498,626174,0,638591,11256514,1.0,
93,13841959,626174,1,533691,28446845,1.0,5.0
94,116888935,626174,1,533691,28225872,1.0,5.0
95,15485227,626174,0,462691,29496054,1.0,
96,15483451,626174,0,631159,21605492,1.0,
97,15481930,626174,1,506539,15534024,1.0,5.0
98,4368331,626174,0,583737,16676667,1.0,
99,20854654,559941,1,600971,15407438,1.0,3.0
100,20854597,559941,1,554368,14437481,1.0,3.0
101,117127844,559941,1,554368,14382563,1.0,3.0
102,101917369,542731,1,600971,11016150,1.0,1.0
103,101917244,542731,0,490882,7807376,1.0,
104,40426017,529765,1,600971,3356300,1.0,3.0
105,32078872,529765,1,603212,1904060,1.0,3.0
106,67227321,529765,0,564784,12192031,1.0,
107,48825192,470784,1,597450,13747209,1.0,0.0
108,118074613,470784,1,597450,13914130,1.0,0.0
109,48826927,470784,1,600971,23011210,1.0,0.0
110,48823975,470784,1,554368,7812765,1.0,0.0
111,48824209,470784,0,554368,8832968,1.0,
112,48825469,470784,0,554368,15274489,1.0,
113,48825657,470784,1,554368,16244361,1.0,0.0
114,48827129,470784,0,554368,24151714,1.0,
115,48823192,470784,0,462691,3812111,1.0,
116,48823530,470784,0,506539,5445843,1.0,
117,48822896,470784,0,529018,2336082,1.0,
118,48825760,470784,1,529018,16857757,1.0,0.0
119,92525382,470784,0,529018,8045429,1.0,
120,48824411,470784,1,469603,9809420,1.0,0.0
121,76795684,554368,1,600971,13654133,1.0,4.0
122,76796021,554368,1,600971,16763298,1.0,4.0
123,81294399,554368,0,479674,20759103,1.0,
124,115384847,554368,1,573191,20156423,1.0,4.0
125,101740284,554368,1,603212,17821121,1.0,4.0
126,113484129,554368,1,603212,27523119,1.0,4.0
127,18186991,554368,0,564804,19819806,1.0,
128,27154755,554368,1,564804,1668259,1.0,4.0
129,49084372,554368,1,564804,13404243,1.0,4.0
130,13216281,554368,0,626174,22677363,1.0,
131,15484208,554368,1,626174,24815977,1.0,4.0
132,54304532,554368,0,626174,25008646,1.0,
133,20855217,554368,1,559941,26796049,1.0,4.0
134,32079619,554368,0,529765,29031643,1.0,
135,3476914,554368,1,470784,3039621,1.0,4.0
136,2927864,554368,1,554368,7804399,1.0,4.0
137,16465154,554368,1,554368,29039040,1.0,4.0
138,17386181,554368,0,554368,14356131,1.0,
139,21841189,554368,0,554368,26886659,1.0,
140,23977986,554368,1,554368,2352347,1.0,4.0
141,26905097,554368,1,554368,15302217,1.0,4.0
142,29867306,554368,0,554368,25073293,1.0,
143,33808632,554368,1,554368,25941059,1.0,4.0
144,37078017,554368,1,554368,27058804,1.0,4.0
145,40311031,554368,1,554368,12448778,1.0,4.0
146,41614673,554368,1,554368,19618960,1.0,4.0
147,51377995,554368,0,554368,2627104,1.0,
148,52260287,554368,1,554368,7890511,1.0,4.0
149,59551549,554368,1,554368,12271154,1.0,4.0
150,62037942,554368,1,554368,25149961,1.0,4.0
151,62619646,554368,1,554368,12964814,1.0,4.0
152,67048505,554368,1,554368,3817237,1.0,4.0
153,68017997,554368,0,554368,2004449,1.0,
154,76243999,554368,1,554368,20231056,1.0,4.0
155,80189901,554368,1,554368,22771843,1.0,4.0
156,82683480,554368,0,554368,8126220,1.0,
157,86820346,554368,1,554368,15986674,1.0,4.0
158,96204927,554368,1,554368,14603055,1.0,4.0
159,96319945,554368,1,554368,2976558,1.0,4.0
160,102218822,554368,1,554368,16418404,1.0,4.0
161,102828001,554368,1,554368,6225025,1.0,4.0
162,107917759,554368,1,554368,18679785,1.0,4.0
163,108078385,554368,1,554368,17632114,1.0,4.0
164,117565326,554368,1,554368,25891841,1.0,4.0
165,119882107,554368,1,554368,16417434,1.0,4.0
166,61631813,554368,1,638591,1759813,1.0,4.0
167,61638171,554368,1,638591,8667403,1.0,4.0
168,61642374,554368,1,638591,13374050,1.0,4.0
169,61655864,554368,1,638591,28089127,1.0,4.0
170,61658130,554368,0,638591,30437309,1.0,
171,86943169,554368,0,477333,1497198,1.0,
172,21835270,554368,1,584511,8908973,1.0,4.0
173,60349545,554368,0,631490,18411853,1.0,
174,1496789,554368,0,533691,20307809,1.0,
175,92678964,554368,0,533691,322808,1.0,
176,107971685,554368,1,533691,18304962,1.0,4.0
177,114351153,554368,0,533691,6095717,1.0,
178,115205198,554368,1,533691,14039667,1.0,4.0
179,120076251,554368,1,533691,18391505,1.0,4.0
180,80228630,554368,1,536173,22843294,1.0,4.0
181,36583784,554368,1,558444,13524890,1.0,4.0
182,53735416,554368,1,558444,3303678,1.0,4.0
183,109882161,554368,0,558444,23694748,1.0,
184,39878228,554368,1,616825,19828503,1.0,4.0
185,106349256,554368,1,493846,21799235,1.0,4.0
186,60263044,554368,1,481408,17298910,1.0,4.0
187,104668419,554368,1,594696,5443200,1.0,4.0
188,104668641,554368,1,594696,6349222,1.0,4.0
189,5310666,554368,1,462691,13683622,1.0,4.0
190,6746882,554368,0,462691,3289528,1.0,
191,9795180,554368,1,462691,5284222,1.0,4.0
192,34240679,554368,0,462691,24727575,1.0,
193,37765093,554368,1,462691,11109639,1.0,4.0
194,65299086,554368,1,462691,354856,1.0,4.0
195,67176217,554368,1,462691,13942426,1.0,4.0
196,112920264,554368,0,462691,15688124,1.0,
197,118695760,554368,1,462691,13750526,1.0,4.0
198,37618480,554368,0,631159,21271210,1.0,
199,95971003,554368,0,631159,23348928,1.0,
200,31964333,554368,1,468192,9600524,1.0,4.0
201,111930322,554368,1,468192,23431216,1.0,4.0
202,19277357,554368,0,506539,11674571,1.0,
203,44753237,554368,1,506539,9351049,1.0,4.0
204,80075653,554368,0,506539,2789786,1.0,
205,53609401,554368,0,564784,23002737,1.0,
206,56819755,554368,0,564784,19618581,1.0,
207,94393970,554368,1,564784,21612456,1.0,4.0
208,105298428,554368,0,564784,10133909,1.0,
209,82079176,554368,1,521273,8398850,1.0,4.0
210,758636,554368,1,466429,19146271,1.0,4.0
211,758674,554368,1,466429,20052031,1.0,4.0
212,104554925,554368,1,466429,30194670,1.0,4.0
213,116455873,554368,1,466429,20079594,1.0,4.0
214,25670540,554368,1,469603,23160968,1.0,4.0
215,107540273,554368,0,469603,23306485,1.0,
216,4360502,554368,0,583737,6225032,1.0,
217,4366776,554368,1,583737,14518347,1.0,4.0
218,4368004,554368,0,583737,16170064,1.0,
219,88433983,554368,1,611692,19664415,1.0,4.0
220,55714544,556329,0,600971,1944685,1.0,
221,26081406,556329,1,554368,29985331,1.0,0.0
222,69279811,556329,1,554368,19319228,1.0,0.0
223,26081183,556329,1,462691,24114429,1.0,0.0
224,61636611,638591,1,600971,6956116,1.0,0.0
225,61631579,638591,0,589043,1476006,1.0,
226,61634662,638591,1,643930,4955426,1.0,0.0
227,61650132,638591,0,643930,21859668,1.0,
228,61654543,638591,0,643930,26729303,1.0,
229,61641513,638591,1,474123,12402291,1.0,0.0
230,61657456,638591,0,573191,29725522,1.0,
231,61633013,638591,1,603212,3024973,1.0,0.0
232,61651001,638591,0,564804,22910867,1.0,
233,61658778,638591,0,564804,31120388,1.0,
234,61645105,638591,0,559941,16243221,1.0,
235,61650884,638591,0,470784,22815581,1.0,
236,61632455,638591,0,554368,2447805,1.0,
237,61632673,638591,0,554368,2700030,1.0,
238,61634264,638591,0,554368,4409050,1.0,
239,61635232,638591,1,554368,5463723,1.0,0.0
240,61635399,638591,0,554368,5624115,1.0,
241,61635952,638591,0,554368,6250527,1.0,
242,61636080,638591,1,554368,6410880,1.0,0.0
243,61638684,638591,0,554368,9294314,1.0,
244,61639747,638591,1,554368,10395318,1.0,0.0
245,61640372,638591,1,554368,11103691,1.0,0.0
246,61641154,638591,0,554368,11970917,1.0,
247,61643960,638591,1,554368,14952903,1.0,0.0
248,61645903,638591,0,554368,17122333,1.0,
249,61649799,638591,1,554368,21555412,1.0,0.0
250,61651185,638591,0,554368,23160776,1.0,
251,61652057,638591,0,554368,24089782,1.0,
252,61654233,638591,1,554368,26450895,1.0,0.0
253,61654573,638591,1,554368,26850250,1.0,0.0
254,61658018,638591,1,527214,30339400,1.0,0.0
255,61636932,638591,1,631490,7292917,1.0,0.0
256,61645351,638591,0,533691,16529714,1.0,
257,61646686,638591,0,533691,17977925,1.0,
258,61655547,638591,0,533691,27801740,1.0,
259,73810369,638591,1,533691,10284903,1.0,0.0
260,61658791,638591,1,558444,31134437,1.0,0.0
261,61648747,638591,1,591024,20432542,1.0,0.0
262,61637885,638591,1,462691,8308848,1.0,0.0
263,61639082,638591,0,462691,9690101,1.0,
264,61643412,638591,0,462691,14466659,1.0,
265,61648882,638591,1,462691,20575252,1.0,0.0
266,61649907,638591,0,462691,21713460,1.0,
267,61655642,638591,1,462691,27835651,1.0,0.0
268,61651088,638591,1,631159,23012818,1.0,0.0
269,61651404,638591,1,631159,23474424,1.0,0.0
270,61658343,638591,1,631159,30587929,1.0,0.0
271,74247676,638591,0,631159,23257212,1.0,
272,61631509,638591,0,605385,1478210,1.0,
273,61641436,638591,1,605385,12289350,1.0,0.0
274,61650573,638591,0,605385,22430658,1.0,
275,61635991,638591,0,621178,6343927,1.0,
276,61639875,638591,0,621178,10465788,1.0,
277,61642511,638591,0,506539,13491611,1.0,
278,61635039,638591,1,564784,5389585,1.0,0.0
279,61651239,638591,0,564784,23267529,1.0,
280,118508853,638591,1,564784,5356861,1.0,0.0
281,61645006,638591,0,583737,16179919,1.0,
282,62360964,477333,1,600971,26488569,1.0,0.0
283,48826243,477333,0,470784,19186781,1.0,
284,62360318,477333,1,554368,19959118,1.0,0.0
285,118533535,477333,1,554368,19854246,1.0,0.0
286,62360195,477333,0,631159,18846446,1.0,
287,62360552,477333,1,506539,22217423,1.0,0.0
288,62359027,477333,0,583737,7786127,1.0,
289,76794135,547483,1,600971,371574,1.0,0.0
290,37546485,547483,0,554368,5303094,1.0,
291,94020262,547483,0,533691,6487248,1.0,
292,94020417,547483,0,532462,8065490,1.0,
293,76794259,630700,0,600971,1383652,1.0,
294,76796877,584511,1,600971,24897767,1.0,0.0
295,72282061,584511,1,554368,7701123,1.0,0.0
296,76850576,584511,0,554368,567633,1.0,
297,76794325,527214,0,600971,1846086,1.0,
298,74923919,527214,0,565346,27252967,1.0,
299,76794373,571938,1,600971,2432433,1.0,4.0
300,44532639,571938,1,462691,1589041,1.0,4.0
301,112650233,631490,1,600971,22309217,1.0,5.0
302,47944289,631490,0,554368,23069529,1.0,
303,51864083,631490,1,554368,7469760,1.0,5.0
304,21917904,631490,1,462691,4600865,1.0,5.0
305,76794466,533691,1,600971,3040404,1.0,0.0
306,15479168,533691,0,626174,3458108,1.0,
307,11046875,533691,1,554368,26099831,1.0,0.0
308,23200465,533691,0,554368,21604514,1.0,
309,41177145,533691,1,554368,6775090,1.0,0.0
310,44111351,533691,0,554368,28014653,1.0,
311,56683551,533691,1,554368,2434801,1.0,0.0
312,27172209,533691,1,477333,1854772,1.0,0.0
313,94022420,533691,1,547483,29669536,1.0,0.0
314,113063565,533691,1,558444,19030331,1.0,0.0
315,120246833,533691,1,558444,18962756,1.0,0.0
316,9202096,533691,0,462691,18158450,1.0,
317,89372178,533691,0,631159,1738845,1.0,
318,757843,533691,1,466429,6663284,1.0,0.0
319,4373576,533691,1,583737,23344565,1.0,0.0
320,76794574,536173,1,600971,3746412,1.0,0.0
321,1735882,536173,1,643930,21307351,1.0,0.0
322,21538536,536173,1,554368,23010486,1.0,0.0
323,61651728,536173,1,638591,23682270,1.0,0.0
324,61655619,536173,1,638591,27849868,1.0,0.0
325,3873977,536173,1,533691,11808418,1.0,0.0
326,85696629,575811,1,600971,23433142,1.0,1.0
327,61635348,575811,1,638591,5633253,1.0,1.0
328,85696414,575811,0,506539,8245006,1.0,
329,62493317,575811,0,469603,10956021,1.0,
330,76794847,558444,1,600971,6055061,1.0,0.0
331,63587265,558444,1,501914,25346160,1.0,0.0
332,47275775,558444,1,554368,17221956,1.0,0.0
333,112641031,558444,0,554368,30513067,1.0,
334,61653105,558444,1,638591,25160060,1.0,0.0
335,64476213,558444,0,533691,28433739,1.0,
336,104008516,558444,1,490882,5271647,1.0,0.0
337,76796119,616825,1,600971,17688056,1.0,5.0
338,343308,616825,1,533691,28280896,1.0,5.0
339,116442450,616825,1,533691,28347089,1.0,5.0
340,36420902,616825,1,466429,12187461,1.0,5.0
341,104008896,490882,1,600971,9017120,1.0,2.0
342,104009284,490882,0,501914,13484291,1.0,
343,104009184,490882,1,564804,12508406,1.0,2.0
344,104009491,490882,1,529765,15741349,1.0,2.0
345,104008735,490882,1,554368,7106415,1.0,2.0
346,104009005,490882,1,554368,10467764,1.0,2.0
347,104009380,490882,0,554368,14539209,1.0,
348,104010601,490882,1,554368,28904641,1.0,2.0
349,119943045,490882,1,554368,29006497,1.0,2.0
350,104009896,490882,0,481408,20995239,1.0,
351,104008033,490882,0,462691,520824,1.0,
352,76795185,591024,1,600971,9266667,1.0,0.0
353,48205992,591024,1,554368,30672033,1.0,0.0
354,24149233,591024,0,556329,9977075,1.0,
355,114611534,591024,0,533691,575153,1.0,
356,114611921,591024,0,558444,12630005,1.0,
357,23193090,591024,1,462691,25056016,1.0,0.0
358,76797424,495487,0,600971,30095307,1.0,
359,22708236,495487,1,462691,30934305,1.0,1.0
360,117190274,495487,1,462691,30863560,1.0,1.0
361,82480125,495487,0,466429,8643407,1.0,
362,878011,495487,1,469603,22219239,1.0,1.0
363,76795307,493846,1,600971,10300938,1.0,5.0
364,76796479,481408,0,600971,21168434,1.0,
365,20854534,481408,1,559941,13141498,1.0,3.0
366,20855112,481408,1,559941,24768545,1.0,3.0
367,5705387,481408,1,554368,18923448,1.0,3.0
368,107024682,481408,1,554368,523209,1.0,3.0
369,3705837,481408,1,631159,16675217,1.0,3.0
370,3705759,481408,1,564784,14204298,1.0,3.0
371,104673199,594696,1,600971,26885271,1.0,0.0
372,104667756,594696,0,564804,2795051,1.0,
373,104669325,594696,0,554368,9694463,1.0,
374,104670686,594696,0,554368,15824436,1.0,
375,104670783,594696,1,554368,16268663,1.0,0.0
376,104671010,594696,1,554368,17294736,1.0,0.0
377,104671357,594696,0,554368,18675373,1.0,
378,104672516,594696,0,554368,23857771,1.0,
379,104673027,594696,1,554368,26097532,1.0,0.0
380,104673764,594696,0,554368,29640045,1.0,
381,61642005,594696,1,638591,12972521,1.0,0.0
382,104667726,594696,0,495487,2606899,1.0,
383,104668387,594696,0,462691,5362591,1.0,
384,104668742,594696,1,462691,7023496,1.0,0.0
385,104670904,594696,1,462691,16687081,1.0,0.0
386,104672587,594696,0,605385,24146697,1.0,
387,76795487,462691,0,600971,12042680,1.0,
388,74618816,462691,0,552243,8075550,1.0,
389,63587138,462691,1,501914,20995201,1.0,4.0
390,74002783,462691,0,564804,1188050,1.0,
391,15481148,462691,1,626174,11855173,1.0,4.0
392,15483364,462691,1,626174,21357238,1.0,4.0
393,32079338,462691,1,529765,18064331,1.0,4.0
394,48824550,462691,1,470784,10550932,1.0,4.0
395,899776,462691,1,554368,16942232,1.0,4.0
396,4937428,462691,1,554368,26107258,1.0,4.0
397,8861318,462691,1,554368,18061383,1.0,4.0
398,43040122,462691,0,554368,3547491,1.0,
399,54080677,462691,0,554368,26821808,1.0,
400,54328610,462691,0,554368,20563801,1.0,
401,57989621,462691,1,554368,22035799,1.0,4.0
402,86912766,462691,0,554368,16453479,1.0,
403,87696781,462691,0,554368,16374030,1.0,
404,96236581,462691,1,554368,24144530,1.0,4.0
405,96525177,462691,0,554368,23341807,1.0,
406,61633393,462691,0,638591,3493468,1.0,
407,61636868,462691,0,638591,7211012,1.0,
408,61648523,462691,1,638591,20072880,1.0,4.0
409,61650266,462691,1,638591,22071649,1.0,4.0
410,61655855,462691,1,638591,28144304,1.0,4.0
411,94019972,462691,1,547483,3210617,1.0,4.0
412,72825286,462691,0,584511,10541595,1.0,
413,65679628,462691,1,558444,30451779,1.0,4.0
414,4238377,462691,0,493846,15038670,1.0,
415,44792084,462691,1,493846,23344394,1.0,4.0
416,113152346,462691,0,481408,9615528,1.0,
417,104673552,462691,1,594696,28534737,1.0,4.0
418,36454529,462691,0,462691,30252756,1.0,
419,39241745,462691,0,462691,31363235,1.0,
420,58345468,462691,1,462691,6226692,1.0,4.0
421,108436818,462691,1,462691,22756725,1.0,4.0
422,32968856,462691,1,631159,19704440,1.0,4.0
423,37603342,462691,1,631159,26654885,1.0,4.0
424,86011811,462691,1,631159,17898718,1.0,4.0
425,110553824,462691,0,631159,23606666,1.0,
426,24700394,462691,1,564784,6748570,1.0,4.0
427,84139005,462691,0,466429,4108681,1.0,
428,877452,462691,0,469603,8214751,1.0,
429,4356332,462691,1,583737,783619,1.0,4.0
430,4357752,462691,1,583737,2607906,1.0,4.0
431,4371761,462691,1,583737,20908827,1.0,4.0
432,75690547,462691,0,583737,13067577,1.0,
433,76795570,631159,1,600971,12798295,1.0,0.0
434,21178180,631159,1,603212,16077554,1.0,0.0
435,65048299,631159,1,564804,1218251,1.0,0.0
436,110046973,631159,0,542731,31499289,1.0,
437,28205845,631159,0,554368,29645361,1.0,
438,33966025,631159,1,554368,19527405,1.0,0.0
439,63305130,631159,1,554368,2435438,1.0,0.0
440,78191374,631159,0,554368,6396486,1.0,
441,61635037,631159,1,638591,5315654,1.0,0.0
442,61654582,631159,0,638591,26797320,1.0,
443,61655102,631159,1,638591,27316728,1.0,0.0
444,28635740,631159,1,571938,28533052,1.0,0.0
445,114220611,631159,1,533691,30768577,1.0,0.0
446,104668456,631159,1,594696,5623224,1.0,0.0
447,68214668,631159,1,462691,20364485,1.0,0.0
448,453090,631159,0,605385,24241723,1.0,
449,72543872,631159,1,605385,19828532,1.0,0.0
450,48245474,631159,0,532462,5978748,1.0,
451,50974004,631159,1,532462,15299334,1.0,0.0
452,76796597,468192,0,600971,22305626,1.0,
453,15479470,468192,1,626174,4520905,1.0,3.0
454,1673648,468192,0,554368,13048452,1.0,
455,64194770,468192,1,554368,3811904,1.0,3.0
456,1066962,468192,0,462691,18253545,1.0,
457,13120548,468192,1,564784,10735053,1.0,3.0
458,76797563,605385,1,600971,31153961,1.0,2.0
459,34261757,605385,1,554368,8901002,1.0,2.0
460,41679345,605385,1,554368,8474637,1.0,2.0
461,111647308,605385,1,554368,30251526,1.0,2.0
462,65620340,605385,1,533691,26450110,1.0,2.0
463,101641235,605385,1,558444,18581334,1.0,2.0
464,97899563,605385,1,462691,20060117,1.0,2.0
465,61812251,605385,1,466429,12553227,1.0,2.0
466,1154260,605385,1,469603,28600839,1.0,2.0
467,68783963,605385,1,469603,2339070,1.0,2.0
468,76797098,621178,0,600971,27053775,1.0,
469,48827988,621178,0,470784,28519960,1.0,
470,76797570,506539,1,600971,31230306,1.0,2.0
471,119021509,506539,1,600971,31291049,1.0,2.0
472,68436964,506539,1,564804,17539243,1.0,2.0
473,24102240,506539,1,554368,268562,1.0,2.0
474,57215687,506539,1,554368,16694433,1.0,2.0
475,61651606,506539,0,638591,23615729,1.0,
476,62359851,506539,0,477333,15601039,1.0,
477,30651839,506539,1,462691,16175308,1.0,2.0
478,27445839,506539,1,621178,22506939,1.0,2.0
479,66449854,506539,0,532462,17539249,1.0,
480,76797257,564784,1,600971,28340655,1.0,1.0
481,584098,564784,0,474123,7696829,1.0,
482,54156252,564784,0,564804,31383391,1.0,
483,73509202,564784,1,626174,4071761,1.0,1.0
484,84374527,564784,0,554368,24109928,1.0,
485,61638274,564784,1,638591,8762310,1.0,1.0
486,79413969,564784,1,462691,3811801,1.0,1.0
487,4370623,564784,1,583737,19623898,1.0,1.0
488,4373048,564784,1,583737,22653139,1.0,1.0
489,76795968,521273,1,600971,16351452,1.0,3.0
490,77571730,521273,1,554368,22061813,1.0,3.0
491,119047794,521273,1,554368,21934424,1.0,3.0
492,343104,521273,1,533691,21021136,1.0,3.0
493,76796462,529018,1,600971,21033045,1.0,5.0
494,16256192,529018,0,564804,1816854,1.0,
495,16257113,529018,1,554368,28346223,1.0,5.0
496,16256774,529018,0,547483,18233285,1.0,
497,94021252,529018,1,547483,17631957,1.0,5.0
498,76796551,466429,1,600971,21796763,1.0,2.0
499,86185951,466429,1,564804,11633482,1.0,2.0
500,108062801,466429,1,564804,23612455,1.0,2.0
501,15483540,466429,0,626174,22077602,1.0,
502,758472,466429,1,554368,16147734,1.0,2.0
503,758558,466429,0,554368,17757954,1.0,
504,24151900,466429,0,554368,31465833,1.0,
505,72186085,466429,0,554368,20240273,1.0,
506,105762952,466429,1,554368,29126186,1.0,2.0
507,67832429,466429,0,481408,5449711,1.0,
508,32421901,466429,0,605385,1039361,1.0,
509,79163787,466429,0,605385,10973711,1.0,
510,76797505,469603,1,600971,30778915,1.0,0.0
511,15479717,469603,1,626174,5546773,1.0,0.0
512,102623829,469603,1,554368,5994025,1.0,0.0
513,877955,469603,1,631159,20736847,1.0,0.0
514,4377245,469603,1,583737,28352405,1.0,0.0
515,4378541,469603,1,583737,30084390,1.0,0.0
516,116572698,469603,1,583737,28423939,1.0,0.0
517,76797211,532462,1,600971,27919136,1.0,0.0
518,43113775,532462,0,564804,16245362,1.0,
519,54759872,532462,1,564804,7521931,1.0,0.0
520,15481585,532462,1,626174,13840784,1.0,0.0
521,15481967,532462,0,626174,15676037,1.0,
522,62359101,532462,1,477333,8395924,1.0,0.0
523,544235,532462,1,462691,4903315,1.0,0.0
524,48311261,532462,1,462691,28858726,1.0,0.0
525,4370780,532462,0,583737,19808321,1.0,
526,76797241,583737,1,600971,28175228,1.0,0.0
527,4357252,583737,1,554368,1991042,1.0,0.0
528,4358783,583737,1,554368,3979697,1.0,0.0
529,4363047,583737,1,554368,9781471,1.0,0.0
530,4365871,583737,0,554368,13318129,1.0,
531,4370474,583737,0,554368,19443822,1.0,
532,4371700,583737,0,554368,20828741,1.0,
533,4372291,583737,1,554368,21760785,1.0,0.0
534,4373976,583737,0,554368,23943271,1.0,
535,4374730,583737,1,554368,24918536,1.0,0.0
536,4377193,583737,0,554368,28280921,1.0,
537,4379348,583737,1,558444,31224041,1.0,0.0
538,4357499,583737,1,462691,2337149,1.0,0.0
539,4360582,583737,1,462691,6334580,1.0,0.0
540,4370834,583737,0,462691,19916285,1.0,
541,4372912,583737,0,462691,22469755,1.0,
542,4374800,583737,0,462691,24994836,1.0,
543,4366019,583737,1,631159,13484413,1.0,0.0
544,4371202,583737,1,631159,20223099,1.0,0.0
545,4376545,583737,0,631159,27365047,1.0,
546,4366502,583737,0,605385,14095832,1.0,
547,4369306,583737,1,605385,17919274,1.0,0.0
548,116572366,583737,1,605385,17783110,1.0,0.0
549,4356313,583737,0,506539,853550,1.0,
550,4365673,583737,1,506539,13055672,1.0,0.0
551,116572180,583737,1,506539,13146985,1.0,0.0
552,34562099,611692,1,554368,9880251,1.0,0.0
0,121711154,597450,5,640784,31536000,49.22,
1,121711155,597450,5,503218,31536000,102.47,
2,121711156,597450,5,630626,31536000,2241.7,
3,121711157,510031,5,597450,31536000,60.17,
4,121711158,552988,5,597450,31536000,1773.97,
5,121711159,597450,5,527449,31536000,147.08,
6,121711160,597450,5,459381,31536000,199.59,
7,121711161,597450,5,595298,31536000,301.88,
