,Source,eType,Target,Time,Weight,SourceLocation
6628038,574136,1,484733,16620482,1.0,4.0
6664172,559234,1,574136,17415145,1.0,3.0
6692641,593577,0,574136,16616546,1.0,
6692642,574136,1,538828,16616546,1.0,4.0
6713617,478902,1,574136,19568211,1.0,3.0
6713618,574136,0,527963,19568211,1.0,
6870821,584246,0,574136,20234164,1.0,
6870822,574136,1,561169,20234164,1.0,4.0
6912181,535337,1,574136,28180334,1.0,3.0
6912182,574136,0,481847,28180334,1.0,
6912183,574136,2,593195,28180334,506.0,
7030233,566572,1,574136,4002834,1.0,4.0
7030234,574136,1,650889,4002834,1.0,4.0
7068972,582823,1,574136,1991785,1.0,3.0
7068973,574136,1,620791,1991785,1.0,4.0
7068974,574136,2,657187,1991785,633.0,
7068975,620791,3,657187,1991785,633.0,
7086238,574136,1,620791,24131341,1.0,4.0
7145627,458381,1,574136,29900330,1.0,4.0
7145628,574136,1,485339,29900330,1.0,4.0
7145629,574136,2,593195,29900330,18.0,
7207035,601557,0,574136,274353,1.0,
7207037,574136,3,492532,274353,1250.0,
7207038,574136,0,477090,274353,1.0,
7250720,647959,1,574136,18866894,1.0,1.0
7250722,574136,3,565579,18866894,1.0,
7317630,580440,0,574136,7439446,1.0,
7329396,545178,0,574136,23266820,1.0,
7329397,574136,1,621823,23266820,1.0,4.0
7329398,574136,2,516389,23266820,30.0,
7345985,579862,1,574136,2349604,1.0,4.0
7345987,574136,3,457982,2349604,79.0,
7410250,628845,1,574136,17122356,1.0,5.0
7451057,634415,0,574136,24808536,1.0,
7451059,574136,3,576493,24808536,1159.0,
7451060,574136,1,470438,24808536,1.0,4.0
7501306,631173,0,574136,26633878,1.0,
7501307,574136,1,561819,26633878,1.0,4.0
7610311,600539,0,574136,8152233,1.0,
7610312,574136,0,522368,8152233,1.0,
7635882,631594,0,574136,16937692,1.0,
7769426,608849,1,574136,24084756,1.0,4.0
7769427,574136,1,528604,24084756,1.0,4.0
7845327,574136,1,561245,13712796,1.0,4.0
7888988,541386,1,574136,5909901,1.0,0.0
7945106,522556,1,574136,24751568,1.0,5.0
7945107,574136,1,565768,24751568,1.0,4.0
7990299,588432,1,574136,29814652,1.0,4.0
7990300,574136,0,480025,29814652,1.0,
7990301,574136,2,593195,29814652,17.0,
8094153,583006,1,574136,23084423,1.0,5.0
8094154,574136,0,484606,23084423,1.0,
8174290,492156,1,574136,30880098,1.0,2.0
8227337,457210,1,574136,25061909,1.0,2.0
8227338,471522,0,574136,25061909,1.0,
8303027,597072,1,574136,2610512,1.0,3.0
8303028,574136,1,571162,2610512,1.0,4.0
8346948,487349,1,574136,1139090,1.0,3.0
8346949,574136,1,534382,1139090,1.0,4.0
8385659,574136,1,556366,4085888,1.0,4.0
8406529,652820,1,574136,16341643,1.0,0.0
8458792,507900,0,574136,440862,1.0,
8458793,574136,0,638347,440862,1.0,
8567246,611041,0,574136,1961315,1.0,
8567247,574136,1,608913,1961315,1.0,4.0
8609368,565571,1,574136,10978274,1.0,3.0
8665812,574136,1,643256,18157845,1.0,4.0
8673349,546766,0,574136,30846769,1.0,
8673350,574136,1,632434,30846769,1.0,4.0
8979490,635770,0,574136,29497388,1.0,
8979491,574136,1,498365,29497388,1.0,4.0
8984017,458527,0,574136,27650973,1.0,
8984018,574136,0,621702,27650973,1.0,
9020818,519358,1,574136,532333,1.0,3.0
9020819,574136,1,596323,532333,1.0,4.0
9067782,516329,0,574136,1595769,1.0,
9067783,574136,0,557081,1595769,1.0,
9092391,646380,0,574136,26183077,1.0,
9092392,574136,1,653982,26183077,1.0,4.0
9122671,465007,0,574136,15123945,1.0,
9122672,574136,1,546555,15123945,1.0,4.0
9161142,589329,1,574136,16081942,1.0,3.0
9161143,574136,0,529784,16081942,1.0,
9396195,495877,1,574136,3110414,1.0,5.0
9403902,588990,1,574136,8054456,1.0,3.0
9403903,574136,0,616692,8054456,1.0,
9465732,596193,1,574136,13514056,1.0,2.0
9465733,574136,1,594046,13514056,1.0,4.0
9472540,610896,1,574136,13656016,1.0,5.0
9472541,574136,1,506238,13656016,1.0,4.0
9508822,614999,1,574136,10034955,1.0,4.0
9508823,574136,1,575863,10034955,1.0,4.0
9531070,468976,1,574136,28870210,1.0,2.0
9531071,574136,0,588876,28870210,1.0,
9643428,459302,0,574136,8908237,1.0,
9643430,574136,3,520837,8908237,457.0,
9643431,574136,1,573802,8908237,1.0,4.0
9750043,527079,0,574136,12998192,1.0,
9750044,574136,0,537610,12998192,1.0,
9851622,504817,0,574136,25056016,1.0,
9851623,574136,0,466698,25056016,1.0,
10090763,559559,1,574136,9550232,1.0,1.0
10090764,574136,0,592031,9550232,1.0,
10116681,559427,1,574136,12197551,1.0,3.0
10142349,552274,1,574136,2820244,1.0,2.0
10142350,574136,0,635600,2820244,1.0,
10157127,579356,0,574136,18058019,1.0,
10157128,574136,1,606177,18058019,1.0,4.0
10381652,604186,1,574136,12962667,1.0,2.0
10408412,571035,1,574136,3898276,1.0,0.0
10501617,519909,0,574136,18321366,1.0,
10501618,574136,1,499263,18321366,1.0,4.0
10582418,565909,0,574136,130900,1.0,
10582419,574136,1,630177,130900,1.0,4.0
10602513,518911,0,574136,11349383,1.0,
10602514,574136,0,584321,11349383,1.0,
10722689,518144,0,574136,22223567,1.0,
10722690,574136,0,525821,22223567,1.0,
10727709,498380,0,574136,13827282,1.0,
10727710,574136,0,480444,13827282,1.0,
10739806,650939,1,574136,28265039,1.0,4.0
10758596,574136,1,617101,12800890,1.0,4.0
10784394,588069,1,574136,14011231,1.0,4.0
10802962,538083,1,574136,24077570,1.0,0.0
10959854,578707,0,574136,11864168,1.0,
10959855,574136,1,643151,11864168,1.0,4.0
10959856,574136,2,516389,11864168,494.0,
11008096,468127,1,574136,7098277,1.0,1.0
11008097,574136,1,478391,7098277,1.0,4.0
11035083,636115,0,574136,8406751,1.0,
11035084,574136,1,622819,8406751,1.0,4.0
11080051,610391,0,574136,26703850,1.0,
11080052,574136,1,542916,26703850,1.0,4.0
11182449,610177,0,574136,18586316,1.0,
11182450,574136,0,477202,18586316,1.0,
11194579,516259,1,574136,5383834,1.0,0.0
11250655,485469,1,574136,19199571,1.0,4.0
11250656,574136,0,459593,19199571,1.0,
11292696,518173,0,574136,28858401,1.0,
11292697,574136,1,512825,28858401,1.0,4.0
11336466,528986,0,574136,9807717,1.0,
11336467,574136,1,461095,9807717,1.0,4.0
11387617,492609,0,574136,3463566,1.0,
11421048,526848,0,574136,25682446,1.0,
11421049,574136,0,619103,25682446,1.0,
11478238,561301,1,574136,28296032,1.0,4.0
11511074,620085,0,574136,21262519,1.0,
11511075,574136,1,508656,21262519,1.0,4.0
11808411,632432,1,574136,23166915,1.0,0.0
11846061,546619,0,574136,20164914,1.0,
11995173,521471,1,574136,22908532,1.0,0.0
11995174,574136,0,476057,22908532,1.0,
11995529,653440,0,574136,2607966,1.0,
11995530,574136,1,526158,2607966,1.0,4.0
12030606,646371,1,574136,5392465,1.0,4.0
12043163,486380,0,574136,10568671,1.0,
12043164,574136,1,510199,10568671,1.0,4.0
12043165,574136,2,593195,10568671,391.0,
12051011,503388,0,574136,24038979,1.0,
12051012,574136,1,657039,24038979,1.0,4.0
12125444,514661,0,574136,21947624,1.0,
12125445,574136,0,549785,21947624,1.0,
12172965,476051,1,574136,20915523,1.0,4.0
12172966,574136,0,526215,20915523,1.0,
12205956,581327,0,574136,1225209,1.0,
12205957,574136,0,458172,1225209,1.0,
12257523,527665,1,574136,25249366,1.0,4.0
12258765,565818,0,574136,4887641,1.0,
12258766,574136,1,594862,4887641,1.0,4.0
12280062,610224,0,574136,5445615,1.0,
12280063,574136,1,478350,5445615,1.0,4.0
12381013,546540,0,574136,3238927,1.0,
12439140,474402,0,574136,28945466,1.0,
12439141,574136,1,593554,28945466,1.0,4.0
12462119,508433,1,574136,21357040,1.0,0.0
12478644,542656,0,574136,4351370,1.0,
12478645,574136,1,536937,4351370,1.0,4.0
12607362,533961,1,574136,16551045,1.0,0.0
12777641,580621,1,574136,31213964,1.0,2.0
12777642,574136,0,457395,31213964,1.0,
12841376,457095,1,574136,6937239,1.0,4.0
12841377,574136,0,633736,6937239,1.0,
12857109,479291,1,574136,20492442,1.0,5.0
12869601,652535,0,574136,1055169,1.0,
12869602,574136,1,518115,1055169,1.0,4.0
13007907,512463,1,574136,19993699,1.0,3.0
13007908,574136,1,508719,19993699,1.0,4.0
13010149,602415,1,574136,16621925,1.0,4.0
13010151,574136,3,641131,16621925,86.0,
13010152,574136,1,636335,16621925,1.0,4.0
13014477,536204,0,574136,18679619,1.0,
13014478,574136,0,496700,18679619,1.0,
13014479,574136,2,593195,18679619,1037.0,
13036530,561920,0,574136,9042358,1.0,
13036531,574136,0,515175,9042358,1.0,
13066603,616321,0,574136,30707721,1.0,
13183870,514946,1,574136,14365535,1.0,5.0
13244474,472152,1,574136,15727725,1.0,3.0
13254207,652137,0,574136,2526505,1.0,
13330242,642001,1,574136,10456947,1.0,3.0
13330244,574136,3,467175,10456947,1020.0,
13330245,574136,0,657637,10456947,1.0,
13449976,624886,1,574136,15553012,1.0,4.0
13449977,574136,1,470924,15553012,1.0,4.0
13453025,535607,0,574136,15466721,1.0,
13453026,574136,0,457013,15466721,1.0,
13671692,646733,0,574136,8305257,1.0,
13671693,574136,0,527220,8305257,1.0,
13759741,503648,1,574136,924220,1.0,0.0
13827088,569812,1,574136,6741888,1.0,4.0
13827089,574136,0,554060,6741888,1.0,
13838054,574136,1,633655,8765280,1.0,4.0
13840879,628723,1,574136,14471712,1.0,0.0
13916371,524564,1,574136,17458616,1.0,5.0
13972937,545421,0,574136,10560532,1.0,
13972938,574136,1,623847,10560532,1.0,4.0
13999217,513818,1,574136,11866446,1.0,1.0
13999406,493700,1,574136,14370168,1.0,1.0
13999407,574136,1,513818,14370168,1.0,4.0
14092450,557311,0,574136,16692019,1.0,
14092451,574136,1,522433,16692019,1.0,4.0
14180629,600179,0,574136,25341163,1.0,
14180630,574136,1,592253,25341163,1.0,4.0
14191672,494987,1,574136,7194250,1.0,4.0
14297465,478130,1,574136,6829683,1.0,4.0
14297466,574136,1,541211,6829683,1.0,4.0
14363432,654905,1,574136,19197726,1.0,4.0
14481103,554656,0,574136,20856478,1.0,
14546978,613408,1,574136,25836032,1.0,2.0
14546979,574136,1,587205,25836032,1.0,4.0
14593410,483429,1,574136,16780923,1.0,4.0
14650488,648915,0,574136,16084122,1.0,
14650489,574136,0,641128,16084122,1.0,
14731842,590427,1,574136,22655551,1.0,0.0
14731843,574136,1,562557,22655551,1.0,4.0
14773762,536277,0,574136,6495172,1.0,
14773763,574136,0,468811,6495172,1.0,
14799387,574136,1,612492,29903078,1.0,4.0
14846938,604705,1,574136,11325438,1.0,4.0
14847461,574742,1,574136,12472434,1.0,5.0
14941504,593045,0,574136,11356201,1.0,
14941505,574136,1,544693,11356201,1.0,4.0
14976104,539029,1,574136,23251855,1.0,2.0
14996141,657533,1,574136,16004622,1.0,3.0
14996142,574136,1,557481,16004622,1.0,4.0
15019599,492822,1,574136,5253333,1.0,2.0
15077922,518777,0,574136,5114144,1.0,
15077923,574136,0,568199,5114144,1.0,
15151023,569682,1,574136,17971975,1.0,1.0
15151024,574136,1,643846,17971975,1.0,4.0
15271897,523650,1,574136,28891239,1.0,0.0
15271899,574136,3,479918,28891239,54.0,
15271900,574136,1,619426,28891239,1.0,4.0
15368996,464167,1,574136,16254632,1.0,0.0
15368998,574136,3,643087,16254632,21.0,
15368999,574136,1,605540,16254632,1.0,4.0
15381399,525224,0,574136,4695879,1.0,
15381400,574136,0,614047,4695879,1.0,
15388006,636366,1,574136,5875961,1.0,2.0
15388007,574136,0,571714,5875961,1.0,
15479780,626174,0,574136,5800108,1.0,
15479781,574136,1,595489,5800108,1.0,4.0
15503579,605240,1,574136,3131280,1.0,0.0
15510335,463273,1,574136,4061523,1.0,5.0
15510336,574136,1,479262,4061523,1.0,4.0
15534371,650098,0,574136,22213257,1.0,
15534372,463273,0,574136,22213257,1.0,
15647538,463546,1,574136,20995928,1.0,2.0
15647539,574136,1,499564,20995928,1.0,4.0
15703850,480543,0,574136,24562127,1.0,
15703851,574136,0,519848,24562127,1.0,
15726573,504471,0,574136,11684164,1.0,
15726574,574136,0,476697,11684164,1.0,
15797771,608605,1,574136,10112637,1.0,0.0
15797772,574136,1,634085,10112637,1.0,4.0
15807719,510318,1,574136,10578604,1.0,4.0
15813238,594233,1,574136,3844463,1.0,4.0
15813239,574136,1,595883,3844463,1.0,4.0
15813765,594233,0,574136,7355746,1.0,
16053142,531247,0,574136,25190745,1.0,
16053143,574136,0,599481,25190745,1.0,
16193882,622019,1,574136,26791681,1.0,0.0
16193883,574136,1,639640,26791681,1.0,4.0
16360666,512903,0,574136,261734,1.0,
16360667,574136,0,553393,261734,1.0,
16490888,654272,0,574136,12652570,1.0,
16490889,574136,1,486097,12652570,1.0,4.0
16497475,546392,1,574136,24550218,1.0,1.0
16497476,574136,1,599852,24550218,1.0,4.0
16541792,648286,1,574136,12710544,1.0,4.0
16541794,574136,3,525263,12710544,11063.0,
16541795,574136,1,651753,12710544,1.0,4.0
16635958,592545,1,574136,12967303,1.0,5.0
16635959,574136,1,462579,12967303,1.0,4.0
16663851,638212,1,574136,23191518,1.0,4.0
16663852,574136,0,596458,23191518,1.0,
16698140,543837,0,574136,9261923,1.0,
16698141,574136,0,611890,9261923,1.0,
16818854,574136,0,461963,11001608,1.0,
16850491,517211,0,574136,26628551,1.0,
16850492,574136,1,599463,26628551,1.0,4.0
17026979,592418,1,574136,23769293,1.0,0.0
17026980,574136,1,592620,23769293,1.0,4.0
17107110,555641,1,574136,6748816,1.0,1.0
17107111,574136,0,504001,6748816,1.0,
17234397,464786,1,574136,18277374,1.0,4.0
17278122,574222,1,574136,22399692,1.0,5.0
17305293,540144,1,574136,13137869,1.0,0.0
17337855,548425,0,574136,28299299,1.0,
17337856,574136,0,474311,28299299,1.0,
17387757,611636,1,574136,4186818,1.0,0.0
17450039,489655,1,574136,14352322,1.0,1.0
17450040,574136,0,574846,14352322,1.0,
17505029,574136,1,600870,23513317,1.0,4.0
17550079,631705,1,574136,27769806,1.0,0.0
17550080,574136,0,639578,27769806,1.0,
17593068,633043,0,574136,8472496,1.0,
17593069,574136,1,536006,8472496,1.0,4.0
17645839,645859,0,574136,30043482,1.0,
17645840,574136,1,632225,30043482,1.0,4.0
17707896,638500,1,574136,19701569,1.0,2.0
17738642,646310,0,574136,10636591,1.0,
17738643,574136,1,473913,10636591,1.0,4.0
17914654,577411,1,574136,23266135,1.0,5.0
17914655,651844,1,574136,23266135,1.0,0.0
17939889,632071,0,574136,8488832,1.0,
17939890,574136,0,478739,8488832,1.0,
17951654,626959,0,574136,25057721,1.0,
17951655,574136,1,632071,25057721,1.0,4.0
17981640,577093,1,574136,26477910,1.0,0.0
17981641,574136,0,630878,26477910,1.0,
18049109,602927,1,574136,18934109,1.0,1.0
18154343,529740,0,574136,1923509,1.0,
18154345,574136,3,552133,1923509,514.0,
18154346,574136,1,602660,1923509,1.0,4.0
18311708,498308,1,574136,24488647,1.0,1.0
18316934,551369,1,574136,19442110,1.0,0.0
18316936,574136,3,641131,19442110,138.0,
18316937,574136,1,470405,19442110,1.0,4.0
18359659,645912,1,574136,6260611,1.0,2.0
18422462,588046,0,574136,10678520,1.0,
18422463,574136,1,493377,10678520,1.0,4.0
18429099,571244,1,574136,9343513,1.0,2.0
18429101,574136,3,560979,9343513,5.0,
18429102,574136,0,620313,9343513,1.0,
18430872,647045,1,574136,8095921,1.0,0.0
18430873,574136,0,613879,8095921,1.0,
18443922,570326,1,574136,31209900,1.0,4.0
18452369,596803,1,574136,22326533,1.0,3.0
18452370,574136,1,642369,22326533,1.0,4.0
18498410,523820,1,574136,12536646,1.0,1.0
18498412,574136,3,483999,12536646,130.0,
18498413,574136,1,622921,12536646,1.0,4.0
18563174,464588,0,574136,24371696,1.0,
18563175,574136,1,495898,24371696,1.0,4.0
18608861,574136,1,508439,10821632,1.0,4.0
18796015,618067,1,574136,15094022,1.0,4.0
18908213,632676,0,574136,7005409,1.0,
18911239,537407,0,574136,25578265,1.0,
18911240,574136,1,632676,25578265,1.0,4.0
19061308,522030,0,574136,26973045,1.0,
19061309,574136,0,498743,26973045,1.0,
19222798,538543,0,574136,12052381,1.0,
19222799,574136,1,641310,12052381,1.0,4.0
19251078,479348,0,574136,17655310,1.0,
19251080,574136,3,627982,17655310,270.0,
19251081,574136,1,635309,17655310,1.0,4.0
19266181,651278,0,574136,30638554,1.0,
19303142,654116,1,574136,11499895,1.0,3.0
19303143,574136,1,497074,11499895,1.0,4.0
19339880,542346,1,574136,13937432,1.0,4.0
19348355,515734,1,574136,15237613,1.0,2.0
19353041,512733,1,574136,20995935,1.0,3.0
19486849,529432,1,574136,17378989,1.0,5.0
19639781,499791,0,574136,18357355,1.0,
19639782,574136,1,566056,18357355,1.0,4.0
19681764,647707,1,574136,15465655,1.0,3.0
19716045,526018,1,574136,14274922,1.0,4.0
19758092,533595,1,574136,25875761,1.0,3.0
19803712,567819,1,574136,10479519,1.0,2.0
19803713,574136,1,620186,10479519,1.0,4.0
19809867,637178,0,574136,8825443,1.0,
19809868,574136,0,597594,8825443,1.0,
19840867,630249,1,574136,4929123,1.0,1.0
19840868,574136,1,501887,4929123,1.0,4.0
19856018,604916,1,574136,12395542,1.0,0.0
19856019,574136,1,457501,12395542,1.0,4.0
19925794,477800,0,574136,18147058,1.0,
19925795,574136,0,535334,18147058,1.0,
19973985,478078,1,574136,26967408,1.0,0.0
20103427,611137,0,574136,20580859,1.0,
20103428,574136,1,466642,20580859,1.0,4.0
20144398,560586,0,574136,9419063,1.0,
20144399,617380,0,574136,9419063,1.0,
20180005,528102,1,574136,23107811,1.0,4.0
20180006,525817,1,574136,23107811,1.0,2.0
20184302,590753,1,574136,9164923,1.0,1.0
20255482,552662,0,574136,14353379,1.0,
20255483,574136,1,492689,14353379,1.0,4.0
20315269,519682,1,574136,11877135,1.0,3.0
20360547,630743,1,574136,14174332,1.0,3.0
20360548,574136,0,544193,14174332,1.0,
20379250,529940,0,574136,15987410,1.0,
20379251,574136,0,476374,15987410,1.0,
20797961,565347,0,574136,26724533,1.0,
20810576,601455,1,574136,23785238,1.0,0.0
20810577,574136,1,479194,23785238,1.0,4.0
21159978,507044,0,574136,6848286,1.0,
21167757,600869,1,574136,28970676,1.0,0.0
21197215,643936,1,574136,4608632,1.0,1.0
21238498,484846,1,574136,3465707,1.0,0.0
