,Source,eType,Target,Time,Weight,SourceLocation
122998665,629627,6,509607,16871206,6.0,2.0
123297587,629627,6,625756,13674406,1.0,4.0
123297591,629627,6,657173,14624806,2.0,3.0
123297595,629627,6,499467,16871206,1.0,1.0
123297599,629627,6,509607,16871206,4.0,2.0
123297633,629627,6,625756,14845147,4.0,4.0
123297637,629627,6,657173,14931547,2.0,3.0
123297641,629627,6,499467,18646747,2.0,1.0
123297645,629627,6,509607,16871206,6.0,2.0
123297665,629627,6,625756,22350474,7.0,4.0
123297669,629627,6,657173,22264074,3.0,3.0
123297673,629627,6,499467,25720074,1.0,1.0
123297677,629627,6,509607,26152074,2.0,2.0
123596265,629627,6,625756,13674406,1.0,4.0
123596269,629627,6,657173,14624806,2.0,3.0
123596273,629627,6,499467,16871206,1.0,1.0
123596277,629627,6,509607,16871206,4.0,2.0
123596311,629627,6,625756,14845147,4.0,4.0
123596315,629627,6,657173,14931547,2.0,3.0
123596319,629627,6,499467,18646747,2.0,1.0
123596323,629627,6,509607,16871206,6.0,2.0
123596343,629627,6,625756,22350474,7.0,4.0
123596347,629627,6,657173,22264074,3.0,3.0
123596351,629627,6,499467,25720074,1.0,1.0
123596355,629627,6,509607,26152074,2.0,2.0
123596382,629627,6,625756,14926156,3.0,4.0
123596386,629627,6,657173,13716556,5.0,3.0
123596390,629627,6,499467,16871206,4.0,1.0
123596394,629627,6,509607,17690956,3.0,2.0
123895076,629627,6,625756,13674406,1.0,4.0
123895080,629627,6,657173,14624806,2.0,3.0
123895084,629627,6,499467,16871206,1.0,1.0
123895088,629627,6,509607,16871206,4.0,2.0
123895122,629627,6,625756,14845147,4.0,4.0
123895126,629627,6,657173,14931547,2.0,3.0
123895130,629627,6,499467,18646747,2.0,1.0
123895134,629627,6,509607,16871206,6.0,2.0
123895154,629627,6,625756,22350474,7.0,4.0
123895158,629627,6,657173,22264074,3.0,3.0
123895162,629627,6,499467,25720074,1.0,1.0
123895166,629627,6,509607,26152074,2.0,2.0
123895193,629627,6,625756,14926156,3.0,4.0
123895197,629627,6,657173,13716556,5.0,3.0
123895201,629627,6,499467,16871206,4.0,1.0
123895205,629627,6,509607,17690956,3.0,2.0
123895236,629627,6,625756,3399818,2.0,4.0
123895240,629627,6,657173,3486218,1.0,3.0
123895244,629627,6,499467,25720074,3.0,1.0
123895248,629627,6,509607,6596618,3.0,2.0
120360941,515794,5,630626,31536000,1596.67,
120360942,515794,5,536346,31536000,584.6,
120360943,510031,5,515794,31536000,153.68,
120360944,515794,5,520660,31536000,460.23,
120360945,552988,5,515794,31536000,1258.39,
120360946,515794,5,567195,31536000,135.71,
120360947,515794,5,527449,31536000,81.8,
120360948,515794,5,459381,31536000,223.74,
120360949,515794,5,595298,31536000,891.28,
120360950,515794,5,589943,31536000,458.25,
120360951,515794,5,577992,31536000,117.13,
120360952,515794,5,523927,31536000,658.22,
120360953,515794,5,580426,31536000,216.58,
120360954,515794,5,595581,31536000,270.56,
120360955,515794,5,642329,31536000,262.17,
120360956,515794,5,571970,31536000,8.05,
120360957,515794,5,644226,31536000,180.64,
120360958,515794,5,632961,31536000,160.57,
120360959,515794,5,473173,31536000,29.94,
120360960,515794,5,620120,31536000,377.6,
120360961,515794,5,621924,31536000,146.35,
120361036,552988,5,585212,31536000,7023.93,
120361037,585212,5,567195,31536000,313.91,
120361038,585212,5,527449,31536000,91.47,
120361039,585212,5,459381,31536000,213.36,
120361040,585212,5,595298,31536000,1168.03,
120361041,585212,5,466907,31536000,237.14,
120361042,585212,5,589943,31536000,449.99,
120361043,585212,5,577992,31536000,556.72,
120361044,585212,5,580426,31536000,23.93,
120361045,585212,5,595581,31536000,470.65,
120361046,585212,5,616315,31536000,512.49,
120361047,585212,5,642329,31536000,203.52,
120361048,585212,5,503701,31536000,217.05,
120361049,585212,5,632961,31536000,53.7,
120361050,585212,5,473173,31536000,196.97,
120361051,585212,5,620120,31536000,116.19,
120361052,585212,5,621924,31536000,233.26,
122685728,585212,6,509607,18057600,-1.0,5.0
122685729,585212,6,616453,28684800,0.0,4.0
122685730,585212,6,509607,19094400,-1.0,2.0
122699956,585212,6,625756,13501606,1.0,4.0
122699960,585212,6,657173,13501606,3.0,3.0
122699964,585212,6,499467,16784806,3.0,1.0
122699968,585212,6,509607,17044006,5.0,2.0
122984382,585212,6,509607,18057600,-1.0,5.0
122984383,585212,6,616453,28684800,0.0,4.0
122984384,585212,6,509607,19094400,-1.0,2.0
122998610,585212,6,625756,13501606,1.0,4.0
122998614,585212,6,657173,13501606,3.0,3.0
122998618,585212,6,499467,16784806,3.0,1.0
122998622,585212,6,509607,17044006,5.0,2.0
122998656,585212,6,625756,16832347,5.0,4.0
122998660,585212,6,657173,16486747,5.0,3.0
122998664,585212,6,499467,18733147,5.0,1.0
122998668,585212,6,509607,18214747,3.0,2.0
122998953,585212,3,487668,13302589,958.0,
122998955,585212,3,487668,14314933,213.0,
122998957,585212,3,487668,15936004,276.0,
122998959,585212,3,487668,16227037,245.0,
122998961,585212,3,487668,17764060,213.0,
122998963,585212,3,487668,18425192,581.0,
122998965,585212,3,487668,20170502,209.0,
123283362,585212,6,509607,18057600,-1.0,5.0
123283363,585212,6,616453,28684800,0.0,4.0
123283364,585212,6,509607,19094400,-1.0,2.0
123297590,585212,6,625756,13501606,1.0,4.0
123297594,585212,6,657173,13501606,3.0,3.0
123297598,585212,6,499467,16784806,3.0,1.0
123297602,585212,6,509607,17044006,5.0,2.0
123297636,585212,6,625756,16832347,5.0,4.0
123297640,585212,6,657173,16486747,5.0,3.0
123297644,585212,6,499467,18733147,5.0,1.0
123297648,585212,6,509607,18214747,3.0,2.0
123297668,585212,6,625756,23646474,5.0,4.0
123297672,585212,6,657173,16486747,4.0,3.0
123297676,585212,6,499467,25633674,1.0,1.0
123297680,585212,6,509607,25115274,6.0,2.0
123582040,585212,6,509607,18057600,-1.0,5.0
123582041,585212,6,616453,28684800,0.0,4.0
123582042,585212,6,509607,19094400,-1.0,2.0
123596268,585212,6,625756,13501606,1.0,4.0
123596272,585212,6,657173,13501606,3.0,3.0
123596276,585212,6,499467,16784806,3.0,1.0
123596280,585212,6,509607,17044006,5.0,2.0
123596314,585212,6,625756,16832347,5.0,4.0
123596318,585212,6,657173,16486747,5.0,3.0
123596322,585212,6,499467,18733147,5.0,1.0
123596326,585212,6,509607,18214747,3.0,2.0
123596346,585212,6,625756,23646474,5.0,4.0
123596350,585212,6,657173,16486747,4.0,3.0
123596354,585212,6,499467,25633674,1.0,1.0
123596358,585212,6,509607,25115274,6.0,2.0
123596385,585212,6,625756,16832347,4.0,4.0
123596389,585212,6,657173,14321356,2.0,3.0
123596393,585212,6,499467,17777356,1.0,1.0
123596397,585212,6,509607,17518156,5.0,2.0
123880851,585212,6,509607,18057600,-1.0,5.0
123880852,585212,6,616453,28684800,0.0,4.0
123880853,585212,6,509607,19094400,-1.0,2.0
123895079,585212,6,625756,13501606,1.0,4.0
123895083,585212,6,657173,13501606,3.0,3.0
123895087,585212,6,499467,16784806,3.0,1.0
123895091,585212,6,509607,17044006,5.0,2.0
123895125,585212,6,625756,16832347,5.0,4.0
123895129,585212,6,657173,16486747,5.0,3.0
123895133,585212,6,499467,18733147,5.0,1.0
123895137,585212,6,509607,18214747,3.0,2.0
123895157,585212,6,625756,23646474,5.0,4.0
123895161,585212,6,657173,16486747,4.0,3.0
123895165,585212,6,499467,25633674,1.0,1.0
123895169,585212,6,509607,25115274,6.0,2.0
123895196,585212,6,625756,16832347,4.0,4.0
123895200,585212,6,657173,14321356,2.0,3.0
123895204,585212,6,499467,17777356,1.0,1.0
123895208,585212,6,509607,17518156,5.0,2.0
123895239,585212,6,625756,4350218,4.0,4.0
123895243,585212,6,657173,4523018,3.0,3.0
123895247,585212,6,499467,6855818,3.0,1.0
123895251,585212,6,509607,6337418,1.0,2.0
120361018,552988,5,599441,31536000,820.43,
120361019,599441,5,567195,31536000,61.38,
120361020,599441,5,527449,31536000,20.01,
120361021,599441,5,459381,31536000,173.66,
120361022,599441,5,595298,31536000,876.96,
120361023,599441,5,466907,31536000,0.17,
120361024,599441,5,589943,31536000,149.8,
120361025,599441,5,537281,31536000,41.42,
120361026,599441,5,523927,31536000,440.57,
120361027,599441,5,580426,31536000,63.91,
120361028,599441,5,595581,31536000,68.27,
120361029,599441,5,616315,31536000,277.77,
120361030,599441,5,503701,31536000,305.08,
120361031,599441,5,571970,31536000,19.66,
120361032,599441,5,632961,31536000,38.91,
120361033,599441,5,473173,31536000,166.02,
120361034,599441,5,620120,31536000,465.15,
120361035,599441,5,621924,31536000,107.62,
122699955,599441,6,625756,14452006,3.0,4.0
122699959,599441,6,657173,13847206,1.0,3.0
122699963,599441,6,499467,17044006,2.0,1.0
122699967,599441,6,509607,16266406,3.0,2.0
122998609,599441,6,625756,14452006,3.0,4.0
122998613,599441,6,657173,13847206,1.0,3.0
122998617,599441,6,499467,17044006,2.0,1.0
122998621,599441,6,509607,16266406,3.0,2.0
122998655,599441,6,625756,16486747,4.0,4.0
122998659,599441,6,657173,15277147,5.0,3.0
122998663,599441,6,499467,18819547,2.0,1.0
122998667,599441,6,509607,18214747,4.0,2.0
123297589,599441,6,625756,14452006,3.0,4.0
123297593,599441,6,657173,13847206,1.0,3.0
123297597,599441,6,499467,17044006,2.0,1.0
123297601,599441,6,509607,16266406,3.0,2.0
123297635,599441,6,625756,16486747,4.0,4.0
123297639,599441,6,657173,15277147,5.0,3.0
123297643,599441,6,499467,18819547,2.0,1.0
123297647,599441,6,509607,18214747,4.0,2.0
123297667,599441,6,625756,23905674,2.0,4.0
123297671,599441,6,657173,23387274,3.0,3.0
123297675,599441,6,499467,25979274,1.0,1.0
123297679,599441,6,509607,26238474,5.0,2.0
123596267,599441,6,625756,14452006,3.0,4.0
123596271,599441,6,657173,13847206,1.0,3.0
123596275,599441,6,499467,17044006,2.0,1.0
123596279,599441,6,509607,16266406,3.0,2.0
123596313,599441,6,625756,16486747,4.0,4.0
123596317,599441,6,657173,15277147,5.0,3.0
123596321,599441,6,499467,18819547,2.0,1.0
123596325,599441,6,509607,18214747,4.0,2.0
123596345,599441,6,625756,23905674,2.0,4.0
123596349,599441,6,657173,23387274,3.0,3.0
123596353,599441,6,499467,25979274,1.0,1.0
123596357,599441,6,509607,26238474,5.0,2.0
123596384,599441,6,625756,15703756,1.0,4.0
123596388,599441,6,657173,15277147,4.0,3.0
123596392,599441,6,499467,17518156,3.0,1.0
123596396,599441,6,509607,16826956,6.0,2.0
123895078,599441,6,625756,14452006,3.0,4.0
123895082,599441,6,657173,13847206,1.0,3.0
123895086,599441,6,499467,17044006,2.0,1.0
123895090,599441,6,509607,16266406,3.0,2.0
123895124,599441,6,625756,16486747,4.0,4.0
123895128,599441,6,657173,15277147,5.0,3.0
123895132,599441,6,499467,18819547,2.0,1.0
123895136,599441,6,509607,18214747,4.0,2.0
123895156,599441,6,625756,23905674,2.0,4.0
123895160,599441,6,657173,23387274,3.0,3.0
123895164,599441,6,499467,25979274,1.0,1.0
123895168,599441,6,509607,26238474,5.0,2.0
123895195,599441,6,625756,15703756,1.0,4.0
123895199,599441,6,657173,15277147,4.0,3.0
123895203,599441,6,499467,17518156,3.0,1.0
123895207,599441,6,509607,16826956,6.0,2.0
123895238,599441,6,625756,4955018,2.0,4.0
123895242,599441,6,657173,4004618,2.0,3.0
123895246,599441,6,499467,17518156,4.0,1.0
123895250,599441,6,509607,16826956,1.0,2.0
120361544,582851,5,640784,31536000,339.98,
120361545,582851,5,630626,31536000,5865.03,
120361546,582851,5,536346,31536000,1010.5,
120361547,582851,5,520660,31536000,1548.47,
120361548,552988,5,582851,31536000,18671.5,
120361549,582851,5,567195,31536000,2519.64,
120361550,582851,5,527449,31536000,59.25,
120361551,582851,5,459381,31536000,592.99,
120361552,582851,5,595298,31536000,918.16,
120361553,582851,5,466907,31536000,274.5,
120361554,582851,5,589943,31536000,1765.12,
120361555,582851,5,577992,31536000,26.02,
120361556,582851,5,537281,31536000,687.27,
120361557,582851,5,580426,31536000,674.77,
120361558,582851,5,595581,31536000,1318.01,
120361559,582851,5,642329,31536000,650.69,
120361560,582851,5,503701,31536000,1331.52,
120361561,582851,5,644226,31536000,127.16,
120361562,582851,5,632961,31536000,629.85,
120361563,582851,5,473173,31536000,945.16,
120361564,582851,5,620120,31536000,4056.11,
120361565,582851,5,575030,31536000,3336.95,
122637247,582851,6,625756,20995200,-1.0,4.0
122637248,582851,6,657173,30758400,5.0,3.0
122637249,582851,6,625756,17798400,-1.0,5.0
122637250,582851,6,561157,22636800,5.0,1.0
122935901,582851,6,625756,20995200,-1.0,4.0
122935902,582851,6,657173,30758400,5.0,3.0
122935903,582851,6,625756,17798400,-1.0,5.0
122935904,582851,6,561157,22636800,5.0,1.0
123234881,582851,6,625756,20995200,-1.0,4.0
123234882,582851,6,657173,30758400,5.0,3.0
123234883,582851,6,625756,17798400,-1.0,5.0
123234884,582851,6,561157,22636800,5.0,1.0
123533559,582851,6,625756,20995200,-1.0,4.0
123533560,582851,6,657173,30758400,5.0,3.0
123533561,582851,6,625756,17798400,-1.0,5.0
123533562,582851,6,561157,22636800,5.0,1.0
123832370,582851,6,625756,20995200,-1.0,4.0
123832371,582851,6,657173,30758400,5.0,3.0
123832372,582851,6,625756,17798400,-1.0,5.0
123832373,582851,6,561157,22636800,5.0,1.0
120361613,527597,5,640784,31536000,440.68,
120361614,527597,5,630626,31536000,3860.15,
120361615,527597,5,536346,31536000,401.15,
120361616,527597,5,520660,31536000,1609.38,
120361617,552988,5,527597,31536000,18210.2,
120361618,527597,5,567195,31536000,2346.63,
120361619,527597,5,527449,31536000,202.12,
120361620,527597,5,459381,31536000,680.91,
120361621,527597,5,595298,31536000,548.87,
120361622,527597,5,466907,31536000,755.8,
120361623,527597,5,577992,31536000,273.8,
120361624,527597,5,537281,31536000,385.1,
120361625,527597,5,523927,31536000,406.02,
120361626,527597,5,580426,31536000,167.01,
120361627,527597,5,595581,31536000,352.52,
120361628,527597,5,642329,31536000,412.29,
120361629,527597,5,503701,31536000,761.27,
120361630,527597,5,644226,31536000,981.94,
120361631,527597,5,632961,31536000,207.22,
120361632,527597,5,473173,31536000,820.07,
120361633,527597,5,620120,31536000,1277.46,
120361634,527597,5,621924,31536000,273.83,
122425452,527597,6,509607,28339200,1.0,0.0
122425453,527597,6,509607,23241600,4.0,0.0
122724106,527597,6,509607,28339200,1.0,0.0
122724107,527597,6,509607,23241600,4.0,0.0
123023086,527597,6,509607,28339200,1.0,0.0
123023087,527597,6,509607,23241600,4.0,0.0
123321764,527597,6,509607,28339200,1.0,0.0
123321765,527597,6,509607,23241600,4.0,0.0
123620575,527597,6,509607,28339200,1.0,0.0
123620576,527597,6,509607,23241600,4.0,0.0
120361000,534034,5,503218,31536000,324.44,
120361001,552988,5,534034,31536000,6909.84,
120361002,534034,5,567195,31536000,98.42,
120361003,534034,5,527449,31536000,98.45,
120361004,534034,5,459381,31536000,217.43,
120361005,534034,5,595298,31536000,923.82,
120361006,534034,5,466907,31536000,331.89,
120361007,534034,5,589943,31536000,813.98,
120361008,534034,5,523927,31536000,7.09,
120361009,534034,5,580426,31536000,24.66,
120361010,534034,5,595581,31536000,243.16,
120361011,534034,5,642329,31536000,196.86,
120361012,534034,5,503701,31536000,519.34,
120361013,534034,5,571970,31536000,37.46,
120361014,534034,5,632961,31536000,159.21,
120361015,534034,5,473173,31536000,359.29,
120361016,534034,5,620120,31536000,383.24,
120361017,534034,5,621924,31536000,543.76,
122653841,534034,6,616453,16588800,5.0,2.0
122653842,534034,6,561157,11491200,-1.0,0.0
122653843,534034,6,657173,518400,4.0,0.0
122653844,534034,6,561157,12355200,-1.0,0.0
122653845,534034,6,625756,10886400,2.0,4.0
122699954,534034,6,625756,15229606,4.0,4.0
122699958,534034,6,657173,12983206,2.0,3.0
122699962,534034,6,499467,16871206,4.0,1.0
122699966,534034,6,509607,16093606,1.0,2.0
122952495,534034,6,616453,16588800,5.0,2.0
122952496,534034,6,561157,11491200,-1.0,0.0
122952497,534034,6,657173,518400,4.0,0.0
122952498,534034,6,561157,12355200,-1.0,0.0
122952499,534034,6,625756,10886400,2.0,4.0
122998608,534034,6,625756,15229606,4.0,4.0
122998612,534034,6,657173,12983206,2.0,3.0
122998616,534034,6,499467,16871206,4.0,1.0
122998620,534034,6,509607,16093606,1.0,2.0
122998654,534034,6,625756,16141147,4.0,4.0
122998658,534034,6,657173,15536347,3.0,3.0
122998662,534034,6,499467,18473947,5.0,1.0
122998666,534034,6,509607,16093606,3.0,2.0
123251475,534034,6,616453,16588800,5.0,2.0
123251476,534034,6,561157,11491200,-1.0,0.0
123251477,534034,6,657173,518400,4.0,0.0
123251478,534034,6,561157,12355200,-1.0,0.0
123251479,534034,6,625756,10886400,2.0,4.0
123297588,534034,6,625756,15229606,4.0,4.0
123297592,534034,6,657173,12983206,2.0,3.0
123297596,534034,6,499467,16871206,4.0,1.0
123297600,534034,6,509607,16093606,1.0,2.0
123297634,534034,6,625756,16141147,4.0,4.0
123297638,534034,6,657173,15536347,3.0,3.0
123297642,534034,6,499467,18473947,5.0,1.0
123297646,534034,6,509607,16093606,3.0,2.0
123297666,534034,6,625756,23214474,5.0,4.0
123297670,534034,6,657173,22523274,1.0,3.0
123297674,534034,6,499467,25633674,1.0,1.0
123297678,534034,6,509607,25720074,1.0,2.0
123550153,534034,6,616453,16588800,5.0,2.0
123550154,534034,6,561157,11491200,-1.0,0.0
123550155,534034,6,657173,518400,4.0,0.0
123550156,534034,6,561157,12355200,-1.0,0.0
123550157,534034,6,625756,10886400,2.0,4.0
123596266,534034,6,625756,15229606,4.0,4.0
