,Unnamed: 0,Source,eType,Target,Time,Weight,SourceLocation
58,58,624650,1,546613,22208646,1.0,4.0
59,59,624650,0,480763,21799497,1.0,
60,60,575348,1,461710,27494354,1.0,3.0
61,61,510299,1,575348,19198487,1.0,3.0
62,62,513819,0,531614,8121643,1.0,
63,63,461710,0,501927,28272030,1.0,
64,64,461710,0,535616,8483775,1.0,
65,65,461710,1,537927,27046835,1.0,3.0
66,0,579278,6,625756,13132800,8.0,5.0
67,1,575711,6,625756,13132800,1.0,5.0
68,2,539258,6,625756,13132800,2.0,5.0
69,3,555847,6,625756,13132800,1.0,5.0
70,4,625905,6,625756,13132800,0.0,5.0
71,5,495366,6,625756,13132800,1.0,5.0
72,6,592770,6,625756,13132800,4.0,5.0
73,122700187,550287,2,657187,10250285,170.0,
74,122700188,512397,3,657187,10250285,170.0,
75,122700189,550287,2,657187,12459732,314.0,
76,122700190,512397,3,657187,12459732,314.0,
77,122700191,550287,2,657187,14490022,445.0,
78,122700192,512397,3,657187,14490022,445.0,
79,122700193,550287,2,657187,16267662,792.0,
80,122700194,512397,3,657187,16267662,792.0,
81,122700195,550287,2,657187,16758558,331.0,
82,122700196,512397,3,657187,16758558,331.0,
83,122700197,550287,2,657187,17614335,430.0,
84,122700198,512397,3,657187,17614335,430.0,
85,122700199,550287,2,657187,17671007,122.0,
86,122700200,512397,3,657187,17671007,122.0,
87,121666782,550287,5,536346,31536000,140.98,
88,121666783,510031,5,550287,31536000,203.51,
89,121666784,550287,5,520660,31536000,697.12,
90,121666785,552988,5,550287,31536000,13504.0,
91,121666786,550287,5,567195,31536000,3540.46,
92,121666787,550287,5,527449,31536000,99.16,
93,121666788,550287,5,459381,31536000,636.75,
94,121666789,550287,5,595298,31536000,2012.29,
95,121666790,550287,5,466907,31536000,702.45,
96,121666791,550287,5,589943,31536000,2048.22,
97,121666792,550287,5,577992,31536000,1389.69,
98,121666793,550287,5,523927,31536000,1242.15,
99,121666794,550287,5,580426,31536000,632.63,
100,121666795,550287,5,595581,31536000,2340.34,
101,121666796,550287,5,616315,31536000,2268.93,
102,121666797,550287,5,503701,31536000,1717.86,
103,121666798,550287,5,571970,31536000,125.54,
104,121666799,550287,5,644226,31536000,100.74,
105,121666800,550287,5,632961,31536000,53.97,
106,121666801,550287,5,473173,31536000,2281.87,
107,121666802,620120,5,550287,31536000,110.1,
108,121666803,550287,5,575030,31536000,4192.68,
109,121666804,550287,5,621924,31536000,1350.09,
110,120360369,512397,5,640784,31536000,1119.13,
111,120360370,512397,5,630626,31536000,6106.78,
112,120360371,512397,5,536346,31536000,881.23,
113,120360372,512397,5,520660,31536000,4200.84,
114,120360373,552988,5,512397,31536000,32518.9,
115,120360374,512397,5,567195,31536000,4880.51,
116,120360375,512397,5,527449,31536000,343.32,
117,120360376,512397,5,459381,31536000,993.54,
118,120360377,512397,5,595298,31536000,2840.81,
119,120360378,512397,5,466907,31536000,711.5,
120,120360379,512397,5,606730,31536000,1254.79,
121,120360380,512397,5,577992,31536000,739.49,
122,120360381,512397,5,537281,31536000,732.21,
123,120360382,512397,5,523927,31536000,3252.44,
124,120360383,512397,5,595581,31536000,6308.05,
125,120360384,512397,5,616315,31536000,321.43,
126,120360385,512397,5,642329,31536000,1180.66,
127,120360386,512397,5,571970,31536000,22.79,
128,120360387,512397,5,644226,31536000,1984.33,
129,120360388,512397,5,632961,31536000,913.17,
130,120360389,512397,5,473173,31536000,4962.24,
131,120360390,512397,5,620120,31536000,4388.86,
132,120360391,512397,5,575030,31536000,11068.6,
133,120360392,512397,5,621924,31536000,2487.82,
134,120757435,570672,5,630626,31536000,2950.02,
135,120757436,552988,5,570672,31536000,4974.73,
136,120757437,570672,5,567195,31536000,2.7,
137,120757438,570672,5,527449,31536000,217.91,
138,120757439,570672,5,459381,31536000,232.62,
139,120757440,570672,5,595298,31536000,1190.42,
140,120757441,570672,5,466907,31536000,70.2,
141,120757442,570672,5,537281,31536000,322.83,
142,120757443,570672,5,523927,31536000,60.74,
143,120757444,570672,5,616315,31536000,1776.58,
144,120757445,570672,5,642329,31536000,764.02,
145,120757446,570672,5,503701,31536000,1821.02,
146,120757447,570672,5,571970,31536000,25.63,
147,120757448,570672,5,632961,31536000,153.55,
148,120757449,570672,5,473173,31536000,834.47,
149,120757450,570672,5,620120,31536000,2850.69,
150,120757451,570672,5,575030,31536000,4422.13,
151,121483463,557816,5,630626,31536000,2219.0,
152,121483464,510031,5,557816,31536000,5.59,
153,121483465,552988,5,557816,31536000,296.15,
154,121483466,557816,5,527449,31536000,19.97,
155,121483467,557816,5,459381,31536000,38.84,
156,121483468,557816,5,595298,31536000,816.92,
157,121483469,557816,5,466907,31536000,98.79,
158,121483470,557816,5,577992,31536000,424.38,
159,121483471,557816,5,537281,31536000,127.62,
160,121483472,557816,5,523927,31536000,556.47,
161,121483473,557816,5,616315,31536000,43.73,
162,121483474,557816,5,503701,31536000,333.3,
163,121483475,557816,5,571970,31536000,0.26,
164,121483476,557816,5,632961,31536000,29.76,
165,121483477,557816,5,473173,31536000,270.49,
166,121483478,557816,5,620120,31536000,248.66,
167,121483479,557816,5,575030,31536000,546.81,
168,121508906,637482,5,640784,31536000,969.78,
169,121508907,637482,5,536346,31536000,1937.02,
170,121508908,510031,5,637482,31536000,215.53,
171,121508909,637482,5,520660,31536000,3188.7,
172,121508910,552988,5,637482,31536000,13200.2,
173,121508911,637482,5,567195,31536000,2880.37,
174,121508912,637482,5,527449,31536000,209.64,
175,121508913,637482,5,459381,31536000,1825.07,
176,121508914,637482,5,595298,31536000,3165.74,
177,121508915,637482,5,466907,31536000,522.49,
178,121508916,637482,5,606730,31536000,994.62,
179,121508917,637482,5,577992,31536000,7449.02,
180,121508918,637482,5,523927,31536000,334.39,
181,121508919,637482,5,580426,31536000,2310.33,
182,121508920,637482,5,595581,31536000,454.78,
183,121508921,637482,5,616315,31536000,1412.44,
184,121508922,637482,5,642329,31536000,2730.85,
185,121508923,637482,5,503701,31536000,3881.7,
186,121508924,637482,5,571970,31536000,772.91,
187,121508925,637482,5,644226,31536000,1491.64,
188,121508926,637482,5,632961,31536000,884.11,
189,121508927,637482,5,473173,31536000,1001.02,
190,121508928,620120,5,637482,31536000,296.75,
191,121508929,637482,5,575030,31536000,7926.66,
192,120360155,635665,5,640784,31536000,197.19,
193,120360156,510031,5,635665,31536000,1388.78,
194,120360157,552988,5,635665,31536000,30019.9,
195,120360158,635665,5,567195,31536000,2739.08,
196,120360159,635665,5,527449,31536000,39.34,
197,120360160,635665,5,459381,31536000,1448.59,
198,120360161,635665,5,595298,31536000,4378.48,
199,120360162,635665,5,577992,31536000,3826.62,
200,120360163,635665,5,537281,31536000,377.01,
201,120360164,635665,5,580426,31536000,698.17,
202,120360165,635665,5,642329,31536000,1576.24,
203,120360166,635665,5,503701,31536000,5382.42,
204,120360167,635665,5,632961,31536000,896.83,
205,120360168,635665,5,473173,31536000,4052.61,
206,120360169,635665,5,620120,31536000,5472.26,
207,120360170,635665,5,575030,31536000,34041.9,
208,120360171,635665,5,621924,31536000,461.46,
209,121409357,480308,5,640784,31536000,29.99,
210,121409358,480308,5,536346,31536000,790.14,
211,121409359,480308,5,520660,31536000,1113.87,
212,121409360,552988,5,480308,31536000,5004.01,
213,121409361,480308,5,567195,31536000,96.7,
214,121409362,480308,5,527449,31536000,62.64,
215,121409363,480308,5,459381,31536000,237.43,
216,121409364,480308,5,595298,31536000,495.59,
217,121409365,480308,5,466907,31536000,149.65,
218,121409366,480308,5,577992,31536000,21.15,
219,121409367,480308,5,523927,31536000,536.0,
220,121409368,480308,5,580426,31536000,69.28,
221,121409369,480308,5,595581,31536000,201.36,
222,121409370,480308,5,616315,31536000,386.99,
223,121409371,480308,5,642329,31536000,444.07,
224,121409372,480308,5,571970,31536000,118.31,
225,121409373,480308,5,644226,31536000,233.3,
226,121409374,480308,5,632961,31536000,92.42,
227,121409375,480308,5,473173,31536000,300.79,
228,121409376,480308,5,620120,31536000,333.9,
229,121409377,480308,5,621924,31536000,67.45,
230,120464560,547675,5,640784,31536000,61.21,
231,120464561,547675,5,536346,31536000,1529.61,
232,120464562,510031,5,547675,31536000,1663.99,
233,120464563,547675,5,520660,31536000,6060.72,
234,120464564,552988,5,547675,31536000,35957.2,
235,120464565,547675,5,567195,31536000,5611.79,
236,120464566,547675,5,527449,31536000,388.38,
237,120464567,547675,5,459381,31536000,1287.35,
238,120464568,547675,5,595298,31536000,2619.5,
239,120464569,547675,5,466907,31536000,1749.24,
240,120464570,547675,5,606730,31536000,233.18,
241,120464571,547675,5,589943,31536000,5424.33,
242,120464572,547675,5,577992,31536000,2459.86,
243,120464573,547675,5,537281,31536000,394.18,
244,120464574,547675,5,523927,31536000,595.85,
245,120464575,547675,5,580426,31536000,54.06,
246,120464576,547675,5,642329,31536000,1822.29,
247,120464577,547675,5,503701,31536000,8998.75,
248,120464578,547675,5,644226,31536000,1377.4,
249,120464579,547675,5,632961,31536000,133.6,
250,120464580,547675,5,473173,31536000,3982.77,
251,120464581,620120,5,547675,31536000,3979.3,
252,120464582,547675,5,575030,31536000,10061.6,
253,120464583,547675,5,621924,31536000,6042.8,
254,122188108,512514,5,536346,31536000,172.05,
255,122188109,510031,5,512514,31536000,142.39,
256,122188110,552988,5,512514,31536000,4542.9,
257,122188111,512514,5,567195,31536000,127.44,
258,122188112,512514,5,527449,31536000,129.44,
259,122188113,512514,5,459381,31536000,252.97,
260,122188114,512514,5,595298,31536000,357.88,
261,122188115,512514,5,466907,31536000,138.92,
262,122188116,512514,5,537281,31536000,67.42,
263,122188117,512514,5,523927,31536000,443.12,
264,122188118,512514,5,580426,31536000,97.74,
265,122188119,512514,5,595581,31536000,207.53,
266,122188120,512514,5,616315,31536000,424.13,
267,122188121,512514,5,503701,31536000,120.61,
268,122188122,512514,5,571970,31536000,26.95,
269,122188123,512514,5,644226,31536000,274.13,
270,122188124,512514,5,473173,31536000,1119.7,
271,122188125,620120,5,512514,31536000,261.11,
272,122188126,512514,5,575030,31536000,1618.36,
273,122188127,512514,5,621924,31536000,83.28,
274,121835641,517986,5,640784,31536000,90.38,
275,121835642,517986,5,536346,31536000,396.86,
276,121835643,552988,5,517986,31536000,6572.89,
277,121835644,517986,5,567195,31536000,525.97,
278,121835645,517986,5,527449,31536000,117.86,
279,121835646,517986,5,459381,31536000,250.93,
280,121835647,517986,5,595298,31536000,593.45,
281,121835648,517986,5,466907,31536000,62.54,
282,121835649,517986,5,606730,31536000,181.66,
283,121835650,517986,5,577992,31536000,155.57,
284,121835651,517986,5,537281,31536000,53.06,
285,121835652,517986,5,523927,31536000,437.62,
286,121835653,517986,5,595581,31536000,79.91,
287,121835654,517986,5,616315,31536000,477.34,
288,121835655,517986,5,642329,31536000,4.96,
289,121835656,517986,5,503701,31536000,597.29,
290,121835657,517986,5,644226,31536000,444.06,
291,121835658,517986,5,632961,31536000,134.73,
292,121835659,517986,5,473173,31536000,293.12,
293,121835660,620120,5,517986,31536000,270.33,
294,121557399,601986,5,503218,31536000,145.55,
295,121557400,601986,5,536346,31536000,677.8,
296,121557401,510031,5,601986,31536000,56.27,
297,121557402,552988,5,601986,31536000,766.73,
298,121557403,601986,5,567195,31536000,371.7,
299,121557404,601986,5,527449,31536000,78.98,
300,121557405,601986,5,459381,31536000,424.27,
301,121557406,601986,5,595298,31536000,485.79,
302,121557407,601986,5,466907,31536000,394.65,
303,121557408,601986,5,606730,31536000,60.8,
304,121557409,601986,5,589943,31536000,78.48,
305,121557410,601986,5,577992,31536000,303.1,
306,121557411,601986,5,537281,31536000,61.65,
307,121557412,601986,5,523927,31536000,656.71,
308,121557413,601986,5,580426,31536000,141.78,
309,121557414,601986,5,595581,31536000,234.0,
310,121557415,601986,5,616315,31536000,359.96,
311,121557416,601986,5,503701,31536000,356.43,
312,121557417,601986,5,571970,31536000,45.72,
313,121557418,601986,5,644226,31536000,359.66,
314,121557419,601986,5,473173,31536000,356.81,
315,121557420,601986,5,620120,31536000,70.61,
316,121557421,601986,5,575030,31536000,758.85,
317,121251487,466421,5,630626,31536000,521.87,
318,121251488,510031,5,466421,31536000,279.59,
319,121251489,552988,5,466421,31536000,1354.02,
320,121251490,466421,5,527449,31536000,152.06,
321,121251491,466421,5,459381,31536000,100.5,
322,121251492,466421,5,595298,31536000,295.62,
323,121251493,466421,5,466907,31536000,54.64,
324,121251494,466421,5,589943,31536000,493.74,
325,121251495,466421,5,577992,31536000,136.85,
326,121251496,466421,5,537281,31536000,11.4,
327,121251497,466421,5,523927,31536000,130.73,
328,121251498,466421,5,616315,31536000,21.74,
329,121251499,466421,5,642329,31536000,499.36,
330,121251500,466421,5,503701,31536000,56.51,
331,121251501,466421,5,473173,31536000,152.3,
332,121251502,466421,5,620120,31536000,91.92,
333,121251503,466421,5,575030,31536000,3382.03,
334,121251504,466421,5,621924,31536000,223.16,
335,121209231,508149,5,630626,31536000,1683.46,
336,121209232,510031,5,508149,31536000,172.89,
337,121209233,552988,5,508149,31536000,4995.43,
338,121209234,508149,5,567195,31536000,701.9,
339,121209235,508149,5,527449,31536000,93.34,
340,121209236,508149,5,459381,31536000,277.44,
341,121209237,508149,5,595298,31536000,974.84,
342,121209238,508149,5,466907,31536000,147.2,
343,121209239,508149,5,589943,31536000,508.62,
344,121209240,508149,5,577992,31536000,1176.28,
345,121209241,508149,5,537281,31536000,155.33,
346,121209242,508149,5,523927,31536000,208.05,
347,121209243,508149,5,580426,31536000,40.9,
348,121209244,508149,5,616315,31536000,397.13,
349,121209245,508149,5,503701,31536000,839.48,
350,121209246,508149,5,632961,31536000,120.8,
351,121209247,508149,5,473173,31536000,268.42,
352,121209248,508149,5,620120,31536000,287.38,
353,121209249,508149,5,575030,31536000,1868.39,
354,121471814,531614,5,536346,31536000,732.12,
355,121471815,510031,5,531614,31536000,1313.52,
356,121471816,552988,5,531614,31536000,19675.2,
357,121471817,531614,5,567195,31536000,2026.77,
358,121471818,531614,5,527449,31536000,88.42,
359,121471819,531614,5,459381,31536000,309.8,
360,121471820,531614,5,595298,31536000,1116.12,
361,121471821,531614,5,466907,31536000,288.57,
362,121471822,531614,5,589943,31536000,169.38,
363,121471823,531614,5,577992,31536000,694.99,
364,121471824,531614,5,537281,31536000,335.11,
365,121471825,531614,5,523927,31536000,48.94,
366,121471826,531614,5,580426,31536000,42.34,
367,121471827,531614,5,503701,31536000,1454.26,
368,121471828,531614,5,571970,31536000,48.5,
369,121471829,531614,5,644226,31536000,833.41,
370,121471830,531614,5,632961,31536000,198.76,
371,121471831,531614,5,473173,31536000,438.02,
372,121471832,531614,5,620120,31536000,2125.19,
373,121471833,531614,5,575030,31536000,4624.94,
374,121471834,531614,5,621924,31536000,350.13,
375,122030052,498877,5,503218,31536000,285.92,
376,122030053,498877,5,536346,31536000,415.52,
377,122030054,510031,5,498877,31536000,411.28,
378,122030055,552988,5,498877,31536000,6961.83,
379,122030056,498877,5,567195,31536000,851.11,
380,122030057,498877,5,527449,31536000,38.96,
381,122030058,498877,5,459381,31536000,241.96,
382,122030059,498877,5,595298,31536000,433.97,
383,122030060,498877,5,466907,31536000,314.07,
384,122030061,498877,5,589943,31536000,745.5,
385,122030062,498877,5,577992,31536000,755.47,
386,122030063,498877,5,537281,31536000,440.39,
387,122030064,498877,5,523927,31536000,200.54,
388,122030065,498877,5,580426,31536000,187.61,
389,122030066,498877,5,595581,31536000,287.83,
390,122030067,498877,5,616315,31536000,751.74,
391,122030068,498877,5,642329,31536000,12.4,
392,122030069,498877,5,503701,31536000,505.8,
393,122030070,498877,5,571970,31536000,19.28,
394,122030071,498877,5,644226,31536000,853.67,
395,122030072,498877,5,632961,31536000,52.06,
396,122030073,498877,5,473173,31536000,591.37,
397,122030074,498877,5,620120,31536000,962.49,
398,122030075,498877,5,575030,31536000,86.55,
399,120420626,501007,5,640784,31536000,372.81,
400,120420627,501007,5,630626,31536000,1731.54,
401,120420628,510031,5,501007,31536000,12.34,
402,120420629,552988,5,501007,31536000,4634.01,
403,120420630,501007,5,567195,31536000,333.06,
404,120420631,501007,5,527449,31536000,64.36,
405,120420632,501007,5,459381,31536000,199.77,
406,120420633,501007,5,595298,31536000,398.15,
407,120420634,501007,5,466907,31536000,182.35,
408,120420635,501007,5,577992,31536000,63.47,
409,120420636,501007,5,537281,31536000,9.91,
410,120420637,501007,5,523927,31536000,538.69,
411,120420638,501007,5,580426,31536000,39.84,
412,120420639,501007,5,616315,31536000,205.33,
413,120420640,501007,5,503701,31536000,367.03,
414,120420641,501007,5,632961,31536000,247.6,
415,120420642,501007,5,473173,31536000,395.26,
416,120420643,501007,5,620120,31536000,29.54,
417,120420644,501007,5,575030,31536000,1734.37,
418,122175161,535616,5,640784,31536000,39.44,
419,122175162,535616,5,630626,31536000,2175.93,
420,122175163,510031,5,535616,31536000,89.12,
421,122175164,552988,5,535616,31536000,10600.8,
422,122175165,535616,5,567195,31536000,1731.75,
423,122175166,535616,5,527449,31536000,142.82,
424,122175167,535616,5,459381,31536000,84.2,
425,122175168,535616,5,595298,31536000,3.95,
426,122175169,535616,5,466907,31536000,367.68,
427,122175170,535616,5,606730,31536000,350.31,
428,122175171,535616,5,589943,31536000,492.6,
429,122175172,535616,5,577992,31536000,77.36,
430,122175173,535616,5,537281,31536000,147.44,
431,122175174,535616,5,523927,31536000,859.53,
432,122175175,535616,5,580426,31536000,120.94,
433,122175176,535616,5,595581,31536000,186.15,
434,122175177,535616,5,616315,31536000,339.16,
435,122175178,535616,5,642329,31536000,435.22,
436,122175179,535616,5,632961,31536000,206.33,
437,122175180,535616,5,473173,31536000,472.34,
438,122175181,535616,5,620120,31536000,408.56,
439,122175182,535616,5,575030,31536000,1025.61,
440,122175183,535616,5,621924,31536000,225.84,
441,120751891,537927,5,640784,31536000,36.08,
442,120751892,537927,5,536346,31536000,452.08,
443,120751893,537927,5,520660,31536000,1192.83,
444,120751894,552988,5,537927,31536000,18606.9,
445,120751895,537927,5,567195,31536000,1005.77,
446,120751896,537927,5,527449,31536000,37.14,
447,120751897,537927,5,459381,31536000,70.34,
448,120751898,537927,5,595298,31536000,2487.84,
449,120751899,537927,5,466907,31536000,580.09,
450,120751900,537927,5,589943,31536000,1245.22,
451,120751901,537927,5,577992,31536000,2042.72,
452,120751902,537927,5,523927,31536000,70.58,
453,120751903,537927,5,580426,31536000,330.65,
454,120751904,537927,5,616315,31536000,227.56,
455,120751905,537927,5,503701,31536000,700.09,
456,120751906,537927,5,571970,31536000,154.33,
457,120751907,537927,5,644226,31536000,896.47,
458,120751908,537927,5,632961,31536000,353.11,
459,120751909,537927,5,473173,31536000,701.85,
460,120751910,537927,5,620120,31536000,2622.85,
461,120751911,537927,5,575030,31536000,7863.9,
462,120600614,467492,5,536346,31536000,59.61,
463,120600615,467492,5,520660,31536000,452.9,
464,120600616,552988,5,467492,31536000,16457.0,
465,120600617,467492,5,567195,31536000,3407.1,
466,120600618,467492,5,527449,31536000,12.4,
467,120600619,467492,5,459381,31536000,147.15,
468,120600620,467492,5,595298,31536000,702.88,
469,120600621,467492,5,466907,31536000,320.35,
470,120600622,467492,5,606730,31536000,514.55,
471,120600623,467492,5,577992,31536000,28.99,
472,120600624,467492,5,537281,31536000,8.44,
473,120600625,467492,5,523927,31536000,7.17,
474,120600626,467492,5,642329,31536000,427.06,
475,120600627,467492,5,503701,31536000,423.28,
476,120600628,467492,5,571970,31536000,72.24,
477,120600629,467492,5,644226,31536000,229.95,
478,120600630,467492,5,632961,31536000,95.71,
479,120600631,467492,5,473173,31536000,373.15,
480,120600632,467492,5,620120,31536000,1283.99,
481,120600633,467492,5,621924,31536000,760.2,
482,121552442,495748,5,536346,31536000,303.52,
483,121552443,552988,5,495748,31536000,1543.29,
484,121552444,495748,5,527449,31536000,86.35,
485,121552445,495748,5,459381,31536000,360.09,
486,121552446,495748,5,595298,31536000,116.5,
487,121552447,495748,5,466907,31536000,7.74,
488,121552448,495748,5,589943,31536000,355.67,
489,121552449,495748,5,577992,31536000,997.68,
490,121552450,495748,5,537281,31536000,149.64,
491,121552451,495748,5,580426,31536000,62.99,
492,121552452,495748,5,595581,31536000,441.52,
493,121552453,495748,5,616315,31536000,548.82,
494,121552454,495748,5,642329,31536000,270.25,
495,121552455,495748,5,503701,31536000,1603.93,
496,121552456,495748,5,644226,31536000,356.07,
497,121552457,495748,5,632961,31536000,311.84,
498,121552458,495748,5,473173,31536000,109.53,
499,121552459,495748,5,620120,31536000,398.37,
500,120724455,624650,5,640784,31536000,9.68,
501,120724456,624650,5,630626,31536000,1164.47,
502,120724457,552988,5,624650,31536000,759.93,
503,120724458,624650,5,567195,31536000,147.28,
504,120724459,624650,5,527449,31536000,89.53,
505,120724460,624650,5,459381,31536000,589.05,
506,120724461,624650,5,595298,31536000,477.12,
507,120724462,624650,5,466907,31536000,2.28,
508,120724463,624650,5,577992,31536000,65.47,
509,120724464,624650,5,523927,31536000,270.64,
510,120724465,624650,5,580426,31536000,190.36,
511,120724466,624650,5,642329,31536000,1334.21,
512,120724467,624650,5,632961,31536000,219.15,
513,120724468,624650,5,473173,31536000,120.89,
514,120724469,624650,5,620120,31536000,350.21,
515,120724470,624650,5,621924,31536000,12.08,
516,121480101,575348,5,630626,31536000,3244.39,
517,121480102,552988,5,575348,31536000,14322.0,
518,121480103,575348,5,567195,31536000,366.35,
519,121480104,575348,5,527449,31536000,114.66,
520,121480105,575348,5,459381,31536000,627.67,
521,121480106,575348,5,595298,31536000,2050.69,
522,121480107,575348,5,466907,31536000,631.44,
523,121480108,575348,5,589943,31536000,2681.69,
524,121480109,575348,5,523927,31536000,1168.73,
525,121480110,575348,5,580426,31536000,278.08,
526,121480111,575348,5,642329,31536000,397.67,
527,121480112,575348,5,503701,31536000,2401.51,
528,121480113,575348,5,571970,31536000,28.34,
529,121480114,575348,5,632961,31536000,17.85,
530,121480115,575348,5,473173,31536000,2096.5,
531,121480116,575348,5,620120,31536000,1378.28,
532,121480117,575348,5,621924,31536000,298.87,
533,121088785,510299,5,536346,31536000,858.15,
534,121088786,510031,5,510299,31536000,708.14,
535,121088787,510299,5,520660,31536000,178.5,
536,121088788,552988,5,510299,31536000,22688.6,
537,121088789,510299,5,527449,31536000,92.95,
538,121088790,510299,5,459381,31536000,129.09,
539,121088791,510299,5,595298,31536000,2831.44,
540,121088792,510299,5,589943,31536000,2413.61,
541,121088793,510299,5,577992,31536000,530.86,
542,121088794,510299,5,537281,31536000,1024.27,
543,121088795,510299,5,523927,31536000,3841.08,
544,121088796,510299,5,580426,31536000,679.9,
545,121088797,510299,5,503701,31536000,696.99,
546,121088798,510299,5,571970,31536000,120.25,
547,121088799,510299,5,644226,31536000,1771.99,
548,121088800,510299,5,632961,31536000,328.79,
549,121088801,510299,5,473173,31536000,1219.04,
550,121088802,510299,5,620120,31536000,4929.41,
551,121088803,510299,5,621924,31536000,1266.65,
552,120641357,513819,5,536346,31536000,316.38,
553,120641358,510031,5,513819,31536000,90.44,
554,120641359,513819,5,520660,31536000,1783.62,
555,120641360,552988,5,513819,31536000,18253.2,
556,120641361,513819,5,567195,31536000,180.4,
557,120641362,513819,5,527449,31536000,6.59,
558,120641363,513819,5,459381,31536000,465.62,
559,120641364,513819,5,595298,31536000,100.78,
560,120641365,513819,5,466907,31536000,453.51,
561,120641366,513819,5,606730,31536000,610.51,
562,120641367,513819,5,589943,31536000,1166.06,
563,120641368,513819,5,577992,31536000,451.42,
564,120641369,513819,5,537281,31536000,343.23,
565,120641370,513819,5,523927,31536000,1151.09,
566,120641371,513819,5,580426,31536000,89.78,
567,120641372,513819,5,595581,31536000,382.24,
568,120641373,513819,5,616315,31536000,991.6,
569,120641374,513819,5,642329,31536000,670.4,
570,120641375,513819,5,503701,31536000,1321.44,
571,120641376,513819,5,644226,31536000,678.22,
572,120641377,513819,5,632961,31536000,285.86,
573,120641378,513819,5,473173,31536000,1399.27,
574,120641379,513819,5,620120,31536000,1219.22,
575,120641380,513819,5,575030,31536000,4680.67,
576,120641381,513819,5,621924,31536000,315.16,
577,122257833,461710,5,640784,31536000,145.88,
578,122257834,461710,5,503218,31536000,519.3,
579,122257835,461710,5,536346,31536000,2223.92,
580,122257836,510031,5,461710,31536000,777.55,
581,122257837,461710,5,520660,31536000,651.57,
582,122257838,552988,5,461710,31536000,18683.2,
583,122257839,461710,5,567195,31536000,2065.62,
584,122257840,461710,5,527449,31536000,171.75,
585,122257841,461710,5,459381,31536000,488.05,
586,122257842,461710,5,595298,31536000,2341.0,
587,122257843,461710,5,466907,31536000,517.31,
588,122257844,461710,5,589943,31536000,2087.18,
589,122257845,461710,5,577992,31536000,915.5,
590,122257846,461710,5,537281,31536000,288.99,
591,122257847,461710,5,523927,31536000,2210.65,
592,122257848,461710,5,595581,31536000,1173.05,
593,122257849,461710,5,616315,31536000,708.26,
594,122257850,461710,5,642329,31536000,741.61,
595,122257851,461710,5,503701,31536000,1571.78,
596,122257852,461710,5,644226,31536000,1433.31,
597,122257853,461710,5,632961,31536000,176.91,
598,122257854,461710,5,473173,31536000,990.12,
599,122257855,461710,5,620120,31536000,175.27,
600,122257856,461710,5,575030,31536000,6582.01,
