,Unnamed: 0,Source,eType,Target,Time,Weight,SourceLocation
53,53,585212,0,462691,13133913,1.0,
54,54,585212,0,462691,19530013,1.0,
55,55,585212,0,462691,21094626,1.0,
56,56,585212,0,462691,27132144,1.0,
57,57,585212,0,567506,7189456,1.0,
58,58,585212,1,590206,7047652,1.0,4.0
59,59,585212,1,494412,28347841,1.0,4.0
60,60,585212,1,554368,1325065,1.0,4.0
61,61,585212,0,554368,2678414,1.0,
62,62,585212,1,554368,8940515,1.0,4.0
63,63,585212,0,554368,16709657,1.0,
64,64,585212,1,478080,15072025,1.0,4.0
65,65,585212,0,594292,22435975,1.0,
66,66,585212,0,516863,22293037,1.0,
67,67,585212,0,516863,25156694,1.0,
68,68,585212,0,478093,22581398,1.0,
69,69,585212,0,488928,5876469,1.0,
70,70,585212,0,488928,6226591,1.0,
71,71,585212,0,488928,6272425,1.0,
72,72,585212,0,488928,6941544,1.0,
73,73,585212,0,488928,7808131,1.0,
74,74,585212,0,461129,26666324,1.0,
75,75,585212,1,534034,8142014,1.0,4.0
76,76,585212,1,534034,8850337,1.0,4.0
77,77,509362,1,644830,24286329,1.0,4.0
78,78,509362,0,585212,22127278,1.0,
79,79,509362,1,545018,16341915,1.0,4.0
80,80,509362,0,570191,3036234,1.0,
81,81,509362,0,554368,1645820,1.0,
82,82,509362,1,558922,20154773,1.0,4.0
83,83,509362,1,509364,24722669,1.0,4.0
84,84,462278,1,644830,22401046,1.0,5.0
85,85,462278,1,585212,30102337,1.0,5.0
86,86,462278,0,509362,3332228,1.0,
90,90,462278,0,494254,14518337,1.0,
91,91,462278,1,494254,23589602,1.0,5.0
92,92,462278,1,570191,3823024,1.0,5.0
93,93,462278,0,570191,22827561,1.0,
94,94,462278,1,572992,26008118,1.0,5.0
95,95,462278,0,572992,27017016,1.0,
96,96,462278,0,614387,1927023,1.0,
97,97,462278,1,614387,12544564,1.0,5.0
98,98,462278,1,614387,12587828,1.0,5.0
99,99,462278,1,469276,11665322,1.0,5.0
100,100,462278,1,462691,13680854,1.0,5.0
101,101,462278,1,462691,26639730,1.0,5.0
102,102,462278,0,462691,18350393,1.0,
103,103,462278,0,462691,18666617,1.0,
104,104,462278,1,590206,3483414,1.0,5.0
105,105,462278,1,590206,9601713,1.0,5.0
106,106,462278,0,488673,7006005,1.0,
107,107,462278,1,488673,7664775,1.0,5.0
108,108,462278,0,488673,15554457,1.0,
109,109,462278,1,554368,100932,1.0,5.0
110,110,462278,1,554368,7532666,1.0,5.0
111,111,462278,1,554368,28132058,1.0,5.0
112,112,462278,1,554368,9504380,1.0,5.0
113,113,462278,0,554368,28258537,1.0,
114,114,462278,0,554368,24208380,1.0,
115,115,462278,0,478080,14831087,1.0,
116,116,462278,1,594292,3932480,1.0,5.0
117,117,462278,1,516863,14873818,1.0,5.0
118,118,462278,1,516863,11838252,1.0,5.0
119,119,462278,0,478093,19451755,1.0,
120,120,462278,1,574889,2346857,1.0,5.0
121,121,462278,1,477422,17237933,1.0,5.0
122,122,462278,0,468754,29217745,1.0,
123,123,462278,0,468754,4161067,1.0,
124,124,551022,0,585212,9945127,1.0,
125,125,545018,1,644830,27488480,1.0,4.0
126,126,545018,0,494254,12252045,1.0,
127,127,545018,1,570191,16942514,1.0,4.0
128,128,545018,0,570191,24797729,1.0,
129,129,545018,0,462691,9969300,1.0,
130,130,545018,1,462691,25257616,1.0,4.0
131,131,545018,0,516863,16689067,1.0,
132,132,545018,1,606698,21615845,1.0,4.0
133,133,494254,1,644830,18671773,1.0,4.0
134,134,494254,1,462278,4414837,1.0,4.0
135,135,494254,0,462278,8999897,1.0,
136,136,494254,1,462278,16505080,1.0,4.0
137,137,494254,1,462278,17116324,1.0,4.0
138,138,494254,1,462278,26798403,1.0,4.0
139,139,494254,0,581145,6852177,1.0,
140,140,494254,0,570191,4762258,1.0,
141,141,494254,0,570191,5481047,1.0,
142,142,494254,0,570191,9514262,1.0,
143,143,494254,1,570191,18335536,1.0,4.0
144,144,494254,0,570191,21182299,1.0,
145,145,494254,0,570191,24375759,1.0,
146,146,494254,1,570191,18234758,1.0,4.0
147,147,494254,1,570191,18286144,1.0,4.0
148,148,494254,0,572992,28094187,1.0,
149,149,494254,1,469276,8052028,1.0,4.0
150,150,494254,0,469276,19148037,1.0,
151,151,494254,1,469276,20151051,1.0,4.0
152,152,494254,1,462691,102609,1.0,4.0
153,153,494254,1,462691,7346710,1.0,4.0
154,154,494254,0,462691,18231912,1.0,
155,155,494254,1,462691,18492874,1.0,4.0
156,156,494254,0,462691,21627359,1.0,
157,157,494254,0,462691,12640814,1.0,
158,158,494254,1,554368,1074577,1.0,4.0
159,159,494254,1,554368,3469726,1.0,4.0
160,160,494254,0,554368,17978414,1.0,
161,161,494254,1,554368,18924536,1.0,4.0
162,162,494254,1,554368,23520290,1.0,4.0
163,163,494254,1,554368,28260386,1.0,4.0
164,164,494254,1,554368,30507848,1.0,4.0
165,165,494254,0,554368,31137351,1.0,
166,166,494254,0,516863,4193941,1.0,
167,167,494254,1,516863,20171539,1.0,4.0
168,168,494254,0,579271,10317341,1.0,
169,169,494254,1,618893,30936716,1.0,4.0
170,170,494254,0,518223,25925979,1.0,
171,171,494254,0,606698,17298407,1.0,
172,172,581145,0,644830,518635,1.0,
173,173,581145,0,585212,8930444,1.0,
174,174,581145,1,462691,25937651,1.0,5.0
175,175,581145,1,462691,25892710,1.0,5.0
176,176,581145,1,554368,21819052,1.0,5.0
177,177,581145,1,554368,7381490,1.0,5.0
178,178,570191,1,644830,27395285,1.0,1.0
179,179,570191,1,585212,7005255,1.0,1.0
180,180,570191,1,509362,1572048,1.0,1.0
181,181,570191,1,462278,26958953,1.0,1.0
182,182,570191,1,462278,23342091,1.0,1.0
183,183,570191,0,462278,24543399,1.0,
184,184,570191,1,551022,16976234,1.0,1.0
185,185,570191,0,494254,14708885,1.0,
186,186,570191,0,494254,19271189,1.0,
187,187,570191,1,494254,21032958,1.0,1.0
188,188,570191,1,581145,4329190,1.0,1.0
193,193,570191,0,572992,21105789,1.0,
194,194,570191,0,469276,6689361,1.0,
195,195,570191,1,518460,98666,1.0,1.0
196,196,570191,0,590206,24977572,1.0,
197,197,570191,1,468900,13567690,1.0,1.0
198,198,570191,0,468900,20942659,1.0,
199,199,570191,0,554368,9872063,1.0,
200,200,570191,0,554368,6757734,1.0,
201,201,570191,1,554368,27913330,1.0,1.0
202,202,570191,0,554368,4673923,1.0,
203,203,570191,0,554368,1915643,1.0,
204,204,570191,0,554368,21531552,1.0,
205,205,570191,1,554368,646249,1.0,1.0
206,206,570191,0,554368,5492186,1.0,
207,207,570191,1,554368,18364802,1.0,1.0
208,208,570191,0,554368,3474512,1.0,
209,209,570191,0,554368,27982482,1.0,
210,210,570191,1,554368,1924746,1.0,1.0
211,211,570191,0,554368,10238426,1.0,
212,212,570191,1,554368,18782340,1.0,1.0
213,213,570191,1,516863,20340759,1.0,1.0
214,214,570191,0,488928,23514865,1.0,
215,215,570191,0,583598,7266355,1.0,
216,216,570191,1,535029,15906255,1.0,1.0
217,217,570191,1,496041,10291901,1.0,1.0
218,218,570191,1,496041,24544084,1.0,1.0
219,219,570191,1,646548,3736267,1.0,1.0
220,220,570191,1,618893,25370297,1.0,1.0
221,221,570191,0,607147,6591608,1.0,
222,222,570191,0,480366,23007001,1.0,
223,223,570191,1,635458,1476602,1.0,1.0
224,224,570191,1,558922,26496723,1.0,1.0
225,225,570191,1,558922,28830626,1.0,1.0
226,226,570191,1,558922,28868320,1.0,1.0
227,227,570191,0,606698,8208728,1.0,
228,228,572992,1,644830,18583612,1.0,2.0
229,229,572992,0,585212,28016671,1.0,
230,230,572992,0,570191,5459787,1.0,
231,231,572992,0,462691,31386016,1.0,
232,232,572992,1,554368,9803108,1.0,2.0
233,233,572992,0,554368,29737186,1.0,
234,234,572992,1,554368,25844417,1.0,2.0
235,235,572992,0,554368,2632603,1.0,
236,236,572992,1,554368,8906343,1.0,2.0
237,237,572992,0,554368,25781914,1.0,
238,238,572992,1,554368,25913424,1.0,2.0
239,239,572992,1,643353,6252309,1.0,2.0
240,240,614387,1,644830,5746807,1.0,2.0
241,241,614387,1,545018,28534713,1.0,2.0
242,242,614387,1,570191,13151565,1.0,2.0
243,243,614387,1,570191,17555427,1.0,2.0
244,244,614387,0,570191,19451757,1.0,
245,245,614387,0,570191,28351213,1.0,
246,246,614387,0,572992,28114332,1.0,
247,247,614387,0,469276,3501287,1.0,
248,248,614387,1,462691,8829641,1.0,2.0
249,249,614387,0,462691,19833627,1.0,
250,250,614387,1,468900,10480959,1.0,2.0
251,251,614387,0,554368,1296019,1.0,
252,252,614387,1,554368,2162652,1.0,2.0
253,253,614387,1,554368,3384950,1.0,2.0
254,254,614387,0,554368,6259801,1.0,
255,255,614387,1,554368,11788567,1.0,2.0
256,256,614387,0,554368,13046447,1.0,
257,257,614387,0,554368,13571971,1.0,
258,258,614387,0,554368,25618939,1.0,
259,259,614387,0,554368,31197002,1.0,
260,260,614387,1,554368,7801766,1.0,2.0
261,261,469276,0,585212,5622659,1.0,
262,262,469276,1,509362,24711281,1.0,1.0
263,263,469276,1,570191,9448840,1.0,1.0
264,264,469276,1,570191,13504372,1.0,1.0
265,265,469276,1,554368,2446241,1.0,1.0
266,266,469276,1,554368,7368441,1.0,1.0
267,267,469276,0,516863,15682126,1.0,
268,268,469276,0,488928,7287251,1.0,
269,269,469276,0,469138,1213252,1.0,
270,270,469276,1,561603,5901010,1.0,1.0
271,271,518460,0,644830,29054875,1.0,
272,272,518460,0,585212,23073872,1.0,
273,273,518460,1,509362,27227885,1.0,2.0
274,274,518460,0,570191,22834049,1.0,
275,275,518460,1,570191,5443228,1.0,2.0
276,276,518460,0,638684,5896284,1.0,
277,277,462691,0,644830,17637301,1.0,
278,278,462691,0,644830,22844097,1.0,
279,279,462691,0,585212,4105277,1.0,
280,280,462691,1,462278,12972583,1.0,4.0
281,281,462691,0,462278,9001453,1.0,
282,282,462691,1,462278,28171810,1.0,4.0
283,283,462691,1,462278,3168547,1.0,4.0
284,284,462691,1,462278,14954386,1.0,4.0
285,285,462691,0,462278,27003877,1.0,
286,286,462691,1,494254,7175153,1.0,4.0
287,287,462691,1,494254,21184576,1.0,4.0
288,288,462691,1,570191,8228313,1.0,4.0
289,289,462691,1,570191,11166504,1.0,4.0
290,290,462691,1,570191,5826975,1.0,4.0
291,291,462691,1,570191,20348126,1.0,4.0
292,292,462691,0,570191,31114517,1.0,
293,293,462691,0,570191,9677290,1.0,
294,294,462691,1,572992,3503084,1.0,4.0
295,295,462691,1,614387,14527472,1.0,4.0
300,300,462691,1,468900,14617507,1.0,4.0
301,301,462691,1,554368,16942232,1.0,4.0
302,302,462691,1,554368,26107258,1.0,4.0
303,303,462691,1,554368,18061383,1.0,4.0
304,304,462691,0,554368,3547491,1.0,
305,305,462691,0,554368,26821808,1.0,
306,306,462691,0,554368,20563801,1.0,
307,307,462691,1,554368,22035799,1.0,4.0
308,308,462691,0,554368,16453479,1.0,
309,309,462691,0,554368,16374030,1.0,
310,310,462691,1,554368,24144530,1.0,4.0
311,311,462691,0,554368,23341807,1.0,
312,312,462691,1,594292,7123070,1.0,4.0
313,313,462691,1,478093,23369363,1.0,4.0
314,314,462691,1,478093,20244489,1.0,4.0
315,315,462691,0,574889,20477567,1.0,
316,316,462691,1,469138,25058022,1.0,4.0
317,317,462691,0,463277,22391939,1.0,
318,318,462691,1,645755,17023709,1.0,4.0
319,319,462691,1,480366,14353822,1.0,4.0
320,320,462691,0,480366,22092006,1.0,
321,321,462691,0,558922,26542121,1.0,
322,322,462691,1,558922,8253268,1.0,4.0
323,323,462691,1,558922,11503001,1.0,4.0
324,324,462691,0,523968,19897795,1.0,
325,325,567506,1,644830,10890599,1.0,4.0
326,326,567506,1,585212,12415634,1.0,4.0
327,327,567506,1,516863,8649261,1.0,4.0
328,328,567506,1,469138,8490977,1.0,4.0
329,329,590206,0,644830,12183644,1.0,
330,330,590206,1,585212,25151667,1.0,0.0
331,331,590206,1,581145,4700941,1.0,0.0
332,332,590206,1,570191,4771232,1.0,0.0
333,333,590206,0,570191,10902027,1.0,
334,334,590206,0,462691,5993298,1.0,
335,335,590206,1,462691,8660184,1.0,0.0
336,336,590206,1,462691,28858846,1.0,0.0
337,337,590206,0,554368,3846089,1.0,
338,338,590206,1,554368,3921526,1.0,0.0
339,339,590206,0,554368,22570568,1.0,
340,340,590206,1,554368,23690123,1.0,0.0
341,341,590206,1,554368,27481012,1.0,0.0
342,342,590206,0,554368,29220615,1.0,
343,343,590206,0,488928,18756300,1.0,
344,344,590206,0,488928,22524059,1.0,
345,345,590206,0,469138,30117613,1.0,
346,346,590206,0,528352,4258005,1.0,
347,347,590206,1,523968,8906431,1.0,0.0
348,348,494412,0,644830,19799696,1.0,
349,349,494412,1,585212,27146730,1.0,2.0
350,350,494412,0,570191,9006604,1.0,
351,351,494412,0,554368,22479027,1.0,
352,352,494412,0,594292,26044594,1.0,
353,353,468900,1,644830,22612008,1.0,2.0
354,354,468900,0,644830,23260335,1.0,
355,355,468900,0,585212,14883535,1.0,
356,356,468900,1,509362,2459520,1.0,2.0
357,357,468900,1,462278,5799084,1.0,2.0
358,358,468900,1,545018,6665330,1.0,2.0
359,359,468900,0,570191,13067519,1.0,
360,360,468900,0,462691,1213609,1.0,
361,361,468900,0,462691,2179807,1.0,
362,362,468900,1,462691,3118691,1.0,2.0
363,363,468900,1,567506,1497623,1.0,2.0
364,364,468900,1,554368,6085482,1.0,2.0
365,365,468900,0,554368,11691906,1.0,
366,366,468900,1,554368,17892032,1.0,2.0
367,367,468900,1,554368,27052936,1.0,2.0
368,368,468900,1,594292,3133823,1.0,2.0
369,369,468900,1,461129,28965059,1.0,2.0
370,370,468900,1,461129,28938352,1.0,2.0
371,371,468900,0,482646,2424295,1.0,
372,372,468900,0,518223,17808997,1.0,
373,373,468900,1,603824,22564819,1.0,2.0
374,374,468900,1,606698,5226145,1.0,2.0
375,375,488673,1,644830,1408642,1.0,3.0
376,376,488673,1,644830,23884065,1.0,3.0
377,377,488673,0,585212,626599,1.0,
378,378,488673,1,509362,27075213,1.0,3.0
379,379,488673,1,462278,9255894,1.0,3.0
380,380,488673,0,462278,15555992,1.0,
381,381,488673,0,462278,22148112,1.0,
382,382,488673,1,462278,29906217,1.0,3.0
383,383,488673,0,570191,9775975,1.0,
384,384,488673,1,570191,23453311,1.0,3.0
385,385,488673,1,570191,25438274,1.0,3.0
386,386,488673,0,570191,25586732,1.0,
387,387,488673,0,469276,22817531,1.0,
388,388,488673,0,554368,4598447,1.0,
389,389,488673,1,554368,19878353,1.0,3.0
390,390,488673,1,554368,20005013,1.0,3.0
391,391,488673,1,516863,4774835,1.0,3.0
392,392,488673,0,478093,17595301,1.0,
393,393,488673,1,477422,18682588,1.0,3.0
394,394,488673,0,558922,19463548,1.0,
395,395,554368,0,585212,27608698,1.0,
396,396,554368,1,509362,25454411,1.0,4.0
397,397,554368,1,509362,21362235,1.0,4.0
398,398,554368,1,462278,1755737,1.0,4.0
399,399,554368,0,462278,8766980,1.0,
400,400,554368,1,462278,25184214,1.0,4.0
401,401,554368,1,462278,29826920,1.0,4.0
402,402,554368,0,462278,7964518,1.0,
403,403,554368,0,462278,11451040,1.0,
404,404,554368,1,494254,6504310,1.0,4.0
405,405,554368,1,494254,7349407,1.0,4.0
406,406,554368,1,494254,11270242,1.0,4.0
407,407,554368,0,494254,11411556,1.0,
408,408,554368,1,494254,11676050,1.0,4.0
409,409,554368,1,494254,13086010,1.0,4.0
410,410,554368,1,494254,29226966,1.0,4.0
411,411,554368,1,494254,21863544,1.0,4.0
412,412,554368,1,494254,21896551,1.0,4.0
413,413,554368,1,581145,17310656,1.0,4.0
414,414,554368,1,570191,1643851,1.0,4.0
415,415,554368,1,570191,18587916,1.0,4.0
416,416,554368,1,570191,14969098,1.0,4.0
417,417,554368,1,570191,5879154,1.0,4.0
418,418,554368,0,570191,3469942,1.0,
419,419,554368,0,570191,10739011,1.0,
420,420,554368,0,570191,13568189,1.0,
421,421,554368,0,572992,6077599,1.0,
422,422,554368,1,614387,15780022,1.0,4.0
423,423,554368,0,614387,17366454,1.0,
424,424,554368,1,518460,25164193,1.0,4.0
425,425,554368,1,462691,13683622,1.0,4.0
426,426,554368,0,462691,3289528,1.0,
427,427,554368,1,462691,5284222,1.0,4.0
428,428,554368,0,462691,24727575,1.0,
429,429,554368,1,462691,11109639,1.0,4.0
430,430,554368,1,462691,354856,1.0,4.0
431,431,554368,1,462691,13942426,1.0,4.0
432,432,554368,0,462691,15688124,1.0,
433,433,554368,1,462691,13750526,1.0,4.0
434,434,554368,0,567506,17659110,1.0,
435,435,554368,1,567506,20132490,1.0,4.0
436,436,554368,1,590206,2942679,1.0,4.0
437,437,554368,1,590206,3635758,1.0,4.0
438,438,554368,1,590206,5198087,1.0,4.0
439,439,554368,1,590206,6569302,1.0,4.0
440,440,554368,1,468900,105355,1.0,4.0
441,441,554368,0,468900,6772014,1.0,
442,442,554368,0,468900,27048625,1.0,
443,443,554368,0,488673,1950001,1.0,
444,444,554368,1,488673,13502430,1.0,4.0
445,445,554368,1,488673,21273871,1.0,4.0
446,446,554368,1,488673,25410517,1.0,4.0
477,477,554368,1,594292,19132075,1.0,4.0
478,478,554368,1,594292,4790808,1.0,4.0
479,479,554368,0,594292,20742307,1.0,
480,480,554368,1,516863,13915896,1.0,4.0
481,481,554368,0,516863,14978188,1.0,
482,482,554368,0,516863,357320,1.0,
483,483,554368,1,516863,13801128,1.0,4.0
484,484,554368,0,478093,30605029,1.0,
485,485,554368,0,478093,24459874,1.0,
486,486,554368,0,488928,10604557,1.0,
487,487,554368,1,574889,27330729,1.0,4.0
488,488,554368,0,574889,28526412,1.0,
489,489,554368,1,569775,28521604,1.0,4.0
490,490,554368,0,569775,12018962,1.0,
491,491,554368,1,501111,30288002,1.0,4.0
492,492,554368,0,501111,22809604,1.0,
493,493,554368,0,583598,16443740,1.0,
494,494,554368,1,643353,8220968,1.0,4.0
495,495,554368,1,491352,23007486,1.0,4.0
496,496,554368,1,461129,16890846,1.0,4.0
497,497,554368,0,469138,15569458,1.0,
498,498,554368,1,572724,12743656,1.0,4.0
499,499,554368,1,572724,24813015,1.0,4.0
500,500,554368,0,572724,30588299,1.0,
501,501,554368,1,535029,29611546,1.0,4.0
502,502,554368,1,463277,275602,1.0,4.0
503,503,554368,0,561612,18419594,1.0,
504,504,554368,1,561612,22363841,1.0,4.0
505,505,554368,1,561612,31364454,1.0,4.0
506,506,554368,1,496041,20146856,1.0,4.0
507,507,554368,1,644179,8499653,1.0,4.0
508,508,554368,1,579271,15214359,1.0,4.0
509,509,554368,0,646548,2856682,1.0,
510,510,554368,1,646548,3040853,1.0,4.0
511,511,554368,0,646548,29485130,1.0,
512,512,554368,1,618893,727121,1.0,4.0
513,513,554368,0,607147,5721814,1.0,
514,514,554368,1,558922,19531212,1.0,4.0
515,515,554368,1,558922,6341817,1.0,4.0
516,516,554368,1,558922,11158816,1.0,4.0
517,517,554368,1,558922,25250893,1.0,4.0
518,518,554368,0,606698,23084687,1.0,
519,519,554368,1,509364,25159254,1.0,4.0
520,520,554368,1,534034,1392064,1.0,4.0
521,521,478080,0,644830,6921644,1.0,
522,522,478080,0,585212,1818333,1.0,
523,523,478080,0,509362,24897116,1.0,
524,524,478080,1,462278,9943581,1.0,0.0
525,525,478080,1,572992,19373939,1.0,0.0
526,526,478080,1,554368,2522851,1.0,0.0
527,527,478080,0,554368,4456803,1.0,
528,528,478080,1,554368,26051805,1.0,0.0
529,529,478080,1,469138,29582654,1.0,0.0
530,530,594292,0,644830,1922420,1.0,
531,531,594292,1,585212,3143422,1.0,3.0
532,532,594292,1,494254,30181811,1.0,3.0
533,533,594292,1,462691,7440309,1.0,3.0
534,534,594292,1,558922,24453751,1.0,3.0
535,535,516863,1,585212,20053255,1.0,3.0
536,536,516863,1,585212,20036538,1.0,3.0
537,537,516863,1,494254,25436201,1.0,3.0
538,538,516863,1,614387,25669440,1.0,3.0
539,539,516863,0,501111,19624553,1.0,
540,540,516863,1,469138,10292093,1.0,3.0
541,541,516863,1,646548,2851218,1.0,3.0
542,542,516863,1,518223,19631736,1.0,3.0
543,543,516863,0,523968,475609,1.0,
544,544,478093,1,644830,26977014,1.0,1.0
545,545,478093,0,585212,17848803,1.0,
546,546,478093,1,570191,24377087,1.0,1.0
547,547,478093,1,570191,9102361,1.0,1.0
548,548,478093,0,462691,19770977,1.0,
549,549,478093,1,554368,14665331,1.0,1.0
550,550,478093,1,554368,19627379,1.0,1.0
551,551,478093,1,554368,31328691,1.0,1.0
552,552,478093,1,554368,30696997,1.0,1.0
553,553,478093,0,554368,22832405,1.0,
554,554,478093,1,554368,31220064,1.0,1.0
555,555,478093,1,496041,11162923,1.0,1.0
556,556,478093,0,558922,25080040,1.0,
557,557,488928,0,585212,5720004,1.0,
558,558,488928,0,585212,6002958,1.0,
559,559,488928,0,585212,6359006,1.0,
560,560,488928,0,585212,6703224,1.0,
561,561,488928,0,585212,7127283,1.0,
562,562,488928,0,570191,15072503,1.0,
563,563,488928,1,638684,19801804,1.0,1.0
564,564,488928,1,638684,19911540,1.0,1.0
565,565,475195,1,488673,23787742,1.0,4.0
566,566,475195,1,554368,24403860,1.0,4.0
567,567,475195,0,554368,7263937,1.0,
568,568,574889,1,462278,11435939,1.0,4.0
569,569,574889,1,570191,3383046,1.0,4.0
570,570,574889,0,570191,13837274,1.0,
571,571,574889,1,462691,5107701,1.0,4.0
572,572,574889,0,462691,5114929,1.0,
573,573,574889,0,644179,8149681,1.0,
574,574,501111,1,462278,28028880,1.0,4.0
575,575,501111,1,554368,1900812,1.0,4.0
576,576,501111,0,496041,27325832,1.0,
577,577,501111,1,535275,30685868,1.0,4.0
578,578,583598,1,462278,28879038,1.0,4.0
579,579,643353,1,462691,8395951,1.0,4.0
580,580,643353,0,572724,28873832,1.0,
581,581,512759,0,570191,271241,1.0,
582,582,477102,0,462278,22499159,1.0,
583,583,461129,0,554368,19883422,1.0,
584,584,461129,1,554368,15120927,1.0,4.0
585,585,469138,0,554368,29642121,1.0,
586,586,469138,0,478093,21780726,1.0,
587,587,469138,0,618893,30540250,1.0,
588,588,572724,0,509362,21978739,1.0,
589,589,572724,0,462278,28607525,1.0,
590,590,572724,1,554368,31495518,1.0,4.0
591,591,535029,1,462278,17918405,1.0,4.0
592,592,535029,1,494254,23331611,1.0,4.0
593,593,535029,1,462691,28442981,1.0,4.0
594,594,535029,0,554368,9546860,1.0,
595,595,535029,1,554368,17028943,1.0,4.0
596,596,535029,0,516863,14569260,1.0,
597,597,535029,0,477422,380902,1.0,
598,598,535029,0,606698,867938,1.0,
599,599,561612,1,462278,25501220,1.0,4.0
600,600,561612,1,570191,8652557,1.0,4.0
601,601,561612,1,554368,1828806,1.0,4.0
602,602,561612,0,554368,7796558,1.0,
603,603,561612,0,554368,14806846,1.0,
604,604,561612,0,554368,23101206,1.0,
605,605,645755,1,462278,2521208,1.0,4.0
606,606,645755,1,570191,2511389,1.0,4.0
607,607,645755,1,462691,5381899,1.0,4.0
608,608,645755,1,554368,9680900,1.0,4.0
609,609,645755,0,554368,11345759,1.0,
610,610,645755,0,554368,17669299,1.0,
611,611,645755,0,554368,21528774,1.0,
612,612,645755,0,554368,26359041,1.0,
613,613,645755,1,554368,28475284,1.0,4.0
614,614,645755,1,516863,12462674,1.0,4.0
615,615,645755,1,516863,12382616,1.0,4.0
616,616,645755,0,518223,6238654,1.0,
617,617,496041,0,462278,21105597,1.0,
618,618,496041,0,570191,26096401,1.0,
619,619,496041,0,572992,9955855,1.0,
620,620,496041,1,469276,12121931,1.0,4.0
621,621,496041,1,462691,10819766,1.0,4.0
622,622,496041,1,554368,3738342,1.0,4.0
623,623,496041,0,516863,24572704,1.0,
624,624,496041,0,618893,25858569,1.0,
625,625,644179,0,462278,31472306,1.0,
626,626,644179,1,561603,15926649,1.0,4.0
627,627,477422,1,468900,10908591,1.0,4.0
628,628,579271,1,545018,26805478,1.0,4.0
629,629,579271,0,572992,12012854,1.0,
630,630,646548,1,462278,4172205,1.0,4.0
631,631,646548,0,570191,17034493,1.0,
632,632,646548,1,554368,2002542,1.0,4.0
633,633,646548,1,554368,14601617,1.0,4.0
634,634,646548,1,554368,27043831,1.0,4.0
635,635,646548,0,572724,19374129,1.0,
636,636,646548,0,535029,7609227,1.0,
637,637,646548,0,606698,18748833,1.0,
638,638,468754,1,554368,12015599,1.0,4.0
639,639,618893,1,570191,1430108,1.0,3.0
640,640,618893,0,516863,30711791,1.0,
641,641,502823,0,469276,17475845,1.0,
642,642,502823,0,590206,28003690,1.0,
643,643,502823,0,478093,8654452,1.0,
644,644,518223,1,462278,25169417,1.0,4.0
645,645,518223,1,554368,23090643,1.0,4.0
646,646,607147,1,574889,14100025,1.0,4.0
647,647,480366,0,570191,18576013,1.0,
648,648,480366,0,462691,24290443,1.0,
649,649,480366,0,554368,15812656,1.0,
650,650,480366,1,554368,22325080,1.0,4.0
651,651,480366,1,516863,6094772,1.0,4.0
652,652,635458,1,462278,8035213,1.0,4.0
653,653,635458,0,554368,22706410,1.0,
654,654,561603,1,570191,24990052,1.0,4.0
655,655,561603,1,554368,1687674,1.0,4.0
656,656,528352,0,581145,29566025,1.0,
657,657,612840,0,509362,4246851,1.0,
